log,target,family,encoding,split,quality,level,quality_level,rung,metric,without_f,with_f,V
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,clean,1.0,clean/1.0,B_half,logloss_skill,-0.41812246492748195,-0.600091208673234,-0.181968743745752
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,clean,1.0,clean/1.0,B_intake,auc,0.6579343571213491,0.7005670982635752,0.04263274114222615
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,clean,1.0,clean/1.0,B_intake,ap,0.40346791483424166,0.42757168805439705,0.02410377322015539
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,clean,1.0,clean/1.0,B_intake,brier_skill,-0.02685668502409011,-0.016607934553282355,0.010248750470807755
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,clean,1.0,clean/1.0,B_intake,nagelkerke,-0.2688696708577512,-0.28296344609875945,-0.014093775241008244
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,clean,1.0,clean/1.0,B_intake,logloss_skill,-0.13850529463355588,-0.1451294919992563,-0.006624197365700413
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,clean,1.0,clean/1.0,B_intake_g,auc,0.7899854461507578,0.8144384221619995,0.024452976011241634
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,clean,1.0,clean/1.0,B_intake_g,ap,0.6440801341146384,0.6545824475934209,0.010502313478782499
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,clean,1.0,clean/1.0,B_intake_g,brier_skill,0.2179208568278529,0.25572156004894386,0.03780070322109097
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,clean,1.0,clean/1.0,B_intake_g,nagelkerke,0.20747077136653191,0.2175650327774417,0.0100942614109098
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,clean,1.0,clean/1.0,B_intake_g,logloss_skill,0.12670014047214717,0.13342215901436727,0.006722018542220098
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_half,auc,0.5160845126969789,0.4517966475961056,-0.06428786510087325
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_half,ap,0.27922850476844474,0.24070437919146687,-0.038524125576977875
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_half,brier_skill,-0.2643614256508724,-0.4948157613326394,-0.230454335681767
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_half,nagelkerke,-0.9813084408201876,-1.814069458126098,-0.8327610173059105
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_half,logloss_skill,-0.41812246492748195,-0.653468371722159,-0.23534590679467704
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake,auc,0.6579343571213491,0.6695021579845428,0.011567800863193756
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake,ap,0.40346791483424166,0.3983726788981749,-0.005095235936066755
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake,brier_skill,-0.02685668502409011,-0.06437452992993475,-0.037517844905844644
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake,nagelkerke,-0.2688696708577512,-0.30650699402734827,-0.03763732316959706
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake,logloss_skill,-0.13850529463355588,-0.1560712534166977,-0.017565958783141822
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake_g,auc,0.7899854461507578,0.7940630332229248,0.004077587072166988
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake_g,ap,0.6440801341146384,0.6000149450374826,-0.04406518907715573
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake_g,brier_skill,0.2179208568278529,0.19339575650832075,-0.024525100319532145
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake_g,nagelkerke,0.20747077136653191,0.06322415801912418,-0.14424661334740774
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake_g,logloss_skill,0.12670014047214717,0.036478189657004334,-0.09022195081514284
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_half,auc,0.5160845126969789,0.49530763826156776,-0.020776874435411097
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_half,ap,0.27922850476844474,0.2588491014290783,-0.020379403339366442
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_half,brier_skill,-0.2643614256508724,-0.4059116093761175,-0.14155018372524508
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_half,nagelkerke,-0.9813084408201876,-1.143090632970652,-0.1617821921504644
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_half,logloss_skill,-0.41812246492748195,-0.469741631296565,-0.051619166369083036
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_intake,auc,0.6579343571213491,0.6602428987252835,0.0023085416039344553
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_intake,ap,0.40346791483424166,0.37203111954634416,-0.0314367952878975
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_intake,brier_skill,-0.02685668502409011,-0.06641117015919296,-0.039554485135102846
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_intake,nagelkerke,-0.2688696708577512,-0.41441115305511683,-0.14554148219736562
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_intake,logloss_skill,-0.13850529463355588,-0.20434478899135766,-0.06583949435780179
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_intake_g,auc,0.7899854461507578,0.7971494529760113,0.007164006825253422
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_intake_g,ap,0.6440801341146384,0.6393175943329578,-0.004762539781680619
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_intake_g,brier_skill,0.2179208568278529,0.2348268806956052,0.016906023867752307
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_intake_g,nagelkerke,0.20747077136653191,0.13666526248117358,-0.07080550888535833
BPIC13_closed,handover,gradient boosting,cross-fitted target,holdout70,corrupt,0.15,corrupt/0.15,B_intake_g,logloss_skill,0.12670014047214717,0.08110967603793728,-0.04559046443420989
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_half,auc,0.5528950216450217,0.49242424242424243,-0.06047077922077926
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_half,ap,0.3983134293157744,0.36632008783097864,-0.03199334148479577
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_half,brier_skill,-0.008523636962341818,-0.30030254440399995,-0.29177890744165813
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_half,nagelkerke,-1.449937431206163,-4.656133654400069,-3.206196223193906
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_half,logloss_skill,-0.514560318657785,-1.0462497085311169,-0.5316893898733319
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_intake,auc,0.5622294372294372,0.5250270562770563,-0.03720238095238093
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_intake,ap,0.4286788104181486,0.3961447061405179,-0.032534104277630704
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_intake,brier_skill,-0.20223415636328035,-0.3413073328936771,-0.13907317653039675
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_intake,nagelkerke,-1.8716284400575243,-3.722713554312396,-1.8510851142548719
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_intake,logloss_skill,-0.6126607830385136,-0.9289366818925502,-0.3162758988540366
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_intake_g,auc,0.603625541125541,0.5817099567099567,-0.021915584415584277
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_intake_g,ap,0.5033352217235186,0.5115551778536378,0.008219956130119166
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_intake_g,brier_skill,-0.17337090959948354,-0.32890062853193536,-0.15552971893245182
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_intake_g,nagelkerke,-1.701946267543221,-3.009370833116575,-1.3074245655733538
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,clean,1.0,clean/1.0,B_intake_g,logloss_skill,-0.5748492579831401,-0.8235315919792381,-0.24868233399609796
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_half,auc,0.5528950216450217,0.5115665584415585,-0.04132846320346317
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_half,ap,0.3983134293157744,0.3745785360974806,-0.023734893218293807
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_half,brier_skill,-0.008523636962341818,-0.11312484729514871,-0.1046012103328069
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_half,nagelkerke,-1.449937431206163,-3.3658642087234765,-1.9159267775173134
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_half,logloss_skill,-0.514560318657785,-0.8782215907795241,-0.36366127212173915
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake,auc,0.5622294372294372,0.5551948051948052,-0.007034632034631949
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake,ap,0.4286788104181486,0.416018136108944,-0.01266067430920459
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake,brier_skill,-0.20223415636328035,-0.21267623228807087,-0.010442075924790517
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake,nagelkerke,-1.8716284400575243,-2.2412122527884972,-0.36958381273097296
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake,logloss_skill,-0.6126607830385136,-0.6884708178359233,-0.07581003479740978
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g,auc,0.603625541125541,0.6108630952380953,0.007237554112554334
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g,ap,0.5033352217235186,0.4866096253788996,-0.01672559634461901
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g,brier_skill,-0.17337090959948354,-0.2106444391527409,-0.037273529553257356
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g,nagelkerke,-1.701946267543221,-2.484907213160878,-0.782960945617657
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g,logloss_skill,-0.5748492579831401,-0.7342510851997581,-0.159401827216618
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_half,auc,0.5528950216450217,0.4933712121212121,-0.05952380952380959
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_half,ap,0.3983134293157744,0.3661475306906592,-0.03216589862511521
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_half,brier_skill,-0.008523636962341818,-0.3022094245255065,-0.29368578756316466
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_half,nagelkerke,-1.449937431206163,-3.8492193893882405,-2.3992819581820775
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_half,logloss_skill,-0.514560318657785,-0.9460553833370073,-0.4314950646792224
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_intake,auc,0.5622294372294372,0.5083874458874459,-0.0538419913419913
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_intake,ap,0.4286788104181486,0.40044125581139123,-0.028237554606757365
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_intake,brier_skill,-0.20223415636328035,-0.43731253395247194,-0.2350783775891916
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_intake,nagelkerke,-1.8716284400575243,-4.14014490882505,-2.268516468767526
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_intake,logloss_skill,-0.6126607830385136,-0.9838806699622051,-0.37121988692369157
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g,auc,0.603625541125541,0.5921266233766234,-0.011498917748917648
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g,ap,0.5033352217235186,0.5219676167686739,0.018632395045155237
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g,brier_skill,-0.17337090959948354,-0.34334421758171696,-0.16997330798223342
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g,nagelkerke,-1.701946267543221,-2.6298624223320863,-0.9279161547888652
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g,logloss_skill,-0.5748492579831401,-0.7601059951430029,-0.1852567371598628
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_half,auc,0.4966174114295887,0.5637350899056436,0.06711767847605488
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_half,ap,0.25793856132270987,0.25106331371042157,-0.006875247612288304
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_half,brier_skill,-0.19286751738453423,-0.24179812280218882,-0.048930605417654593
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_half,nagelkerke,-0.8344488539667844,-2.598665829825328,-1.7642169758585435
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_half,logloss_skill,-0.3469699096235461,-0.7710102257520117,-0.4240403161284656
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_intake,auc,0.6800783336300517,0.713548157379384,0.033469823749332384
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_intake,ap,0.3944186755828874,0.4361494769982538,0.04173080141536639
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_intake,brier_skill,0.13114913984283916,0.14458251218805984,0.013433372345220684
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_intake,nagelkerke,-0.05659920714070836,0.10142007082045414,0.1580192779611625
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_intake,logloss_skill,-0.029720695163126365,0.056584401531643125,0.08630509669476949
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_intake_g,auc,0.7546733131564892,0.7762150614206872,0.02154174826419797
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_intake_g,ap,0.44155680254587426,0.5106855386525059,0.06912873610663162
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_intake_g,brier_skill,0.14172404505400404,0.09955712960577723,-0.042166915448226816
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_intake_g,nagelkerke,-0.5307794980706806,-0.5466814142352443,-0.015901916164563712
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,clean,1.0,clean/1.0,B_intake_g,logloss_skill,-0.2393325255256089,-0.24539300290489297,-0.006060477379284057
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_half,auc,0.4966174114295887,0.5964927897454158,0.09987537831582705
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_half,ap,0.25793856132270987,0.2759271057352044,0.017988544412494534
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_half,brier_skill,-0.19286751738453423,-0.14505112195293735,0.04781639543159688
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_half,nagelkerke,-0.8344488539667844,-2.1129137117430337,-1.2784648577762492
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_half,logloss_skill,-0.3469699096235461,-0.6771765447530049,-0.3302066351294588
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake,auc,0.6800783336300517,0.63512551183906,-0.04495282179099169
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake,ap,0.3944186755828874,0.32195808538971954,-0.07246059019316786
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake,brier_skill,0.13114913984283916,-0.11772202154205136,-0.24887116138489052
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake,nagelkerke,-0.05659920714070836,-0.9010358343275336,-0.8444366271868253
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake,logloss_skill,-0.029720695163126365,-0.36853825338704516,-0.3388175582239188
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g,auc,0.7546733131564892,0.7269004806836389,-0.02777283247285034
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g,ap,0.44155680254587426,0.41592449475954274,-0.02563230778633152
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g,brier_skill,0.14172404505400404,-0.015592745498655303,-0.15731679055265935
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g,nagelkerke,-0.5307794980706806,-1.2408856698774116,-0.710106171806731
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g,logloss_skill,-0.2393325255256089,-0.4694386200017673,-0.23010609447615837
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_half,auc,0.4966174114295887,0.5757521808794729,0.07913476944988418
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_half,ap,0.25793856132270987,0.2576981765811595,-0.00024038474155035905
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_half,brier_skill,-0.19286751738453423,-0.3295178207614824,-0.13665030337694817
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_half,nagelkerke,-0.8344488539667844,-2.2181050151094714,-1.383656161142687
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_half,logloss_skill,-0.3469699096235461,-0.6985752392269744,-0.3516053296034283
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_intake,auc,0.6800783336300517,0.6981484778351433,0.018070144205091676
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_intake,ap,0.3944186755828874,0.38248614488761523,-0.01193253069527217
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_intake,brier_skill,0.13114913984283916,0.0074085157599039775,-0.12374062408293518
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_intake,nagelkerke,-0.05659920714070836,-0.34481292185629975,-0.2882137147155914
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_intake,logloss_skill,-0.029720695163126365,-0.16432651418473632,-0.13460581902160995
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_intake_g,auc,0.7546733131564892,0.729481929855795,-0.02519138330069426
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_intake_g,ap,0.44155680254587426,0.4214184242893323,-0.020138378256541967
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_intake_g,brier_skill,0.14172404505400404,-0.021027904466686786,-0.16275194952069083
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_intake_g,nagelkerke,-0.5307794980706806,-1.6811780024128675,-1.150398504342187
BPIC13_closed,handover,gradient boosting,cross-fitted target,rolling2,corrupt,0.15,corrupt/0.15,B_intake_g,logloss_skill,-0.2393325255256089,-0.5818929867290785,-0.3425604612034696
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_half,auc,0.5668527089165827,0.6678727542718507,0.10102004535526798
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_half,ap,0.19616662956174774,0.26498475242040026,0.06881812285865252
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_half,brier_skill,0.039597247174182115,0.09412167132919336,0.05452442415501124
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_half,nagelkerke,0.048217637199651074,0.11476462488366197,0.0665469876840109
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_half,logloss_skill,0.02657228141768797,0.06493128242643631,0.03835900100874834
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_intake,auc,0.6492600637603044,0.6939624907750732,0.044702427014768786
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_intake,ap,0.25900431265903023,0.2898694387537926,0.030865126094762385
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_intake,brier_skill,0.10912528386628384,0.12356784456455927,0.01444256069827543
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_intake,nagelkerke,0.12425419459844642,0.14101675744433048,0.016762562845884066
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_intake,logloss_skill,0.07057126763498389,0.08064286154241074,0.010071593907426846
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_intake_g,auc,0.6707672151327643,0.6985517985246094,0.027784583391845086
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_intake_g,ap,0.2668252823267649,0.28274866859079123,0.01592338626402634
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_intake_g,brier_skill,0.12544884014443047,0.13776682887420721,0.012317988729776741
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_intake_g,nagelkerke,0.14178965352341827,0.15300372205595184,0.011214068532533567
BPIC13_incidents,duration,logistic,one-hot,holdout70,clean,1.0,clean/1.0,B_intake_g,logloss_skill,0.08111065536541373,0.08793229697259186,0.0068216416071781305
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_half,auc,0.5668527089165827,0.6284938943682381,0.06164118545165542
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_half,ap,0.19616662956174774,0.23417780872325916,0.03801117916151142
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_half,brier_skill,0.039597247174182115,0.09453956472090119,0.05494231754671908
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_half,nagelkerke,0.048217637199651074,0.12221371512209005,0.07399607792243898
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_half,logloss_skill,0.02657228141768797,0.06935481250742559,0.04278253108973762
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake,auc,0.6492600637603044,0.6778028091582984,0.02854274539799395
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake,ap,0.25900431265903023,0.27386481518388656,0.014860502524856323
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake,brier_skill,0.10912528386628384,0.1332305023294642,0.024105218463180367
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake,nagelkerke,0.12425419459844642,0.15657531852988313,0.03232112393143671
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake,logloss_skill,0.07057126763498389,0.09011855121318613,0.019547283578202235
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake_g,auc,0.6707672151327643,0.6863263428057522,0.015559127672987949
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake_g,ap,0.2668252823267649,0.2741577118854912,0.007332429558726317
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake_g,brier_skill,0.12544884014443047,0.13927216376840879,0.013823323623978312
BPIC13_incidents,duration,logistic,one-hot,holdout70,mask_rare,0.5,mask_rare/0.5,B_intake_g,nagelkerke,0.14178965352341827,0.1604743535250083,0.018684700001590032
