learner,split,quality,level,rung,metric,log,target,V,se,n_draws,pct_lo,pct_hi,basic_lo,basic_hi,bc_lo,bc_hi,boot_shift,lo,hi,resolved
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.400,BPIC15_1,duration,0.0,0.013652595379930318,400,-0.0278800156017276,0.028076106215855275,-0.028076106215855275,0.0278800156017276,-0.05475932416928178,0.008227031832157224,0.0,-0.028076106215855275,0.0278800156017276,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.425,BPIC15_1,duration,0.0,0.01551437718971966,400,-0.026885583812557796,0.04158826403859192,-0.04158826403859192,0.026885583812557796,-0.06676666750355119,0.00950600765665294,0.0,-0.04158826403859192,0.026885583812557796,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.450,BPIC15_1,duration,-0.0069444444444444,0.015149134012087635,400,-0.028814644937315836,0.03019629774098813,-0.04408518662987693,0.014925756048427037,-0.1292952971395195,0.0,0.0069444444444444,-0.04408518662987693,0.014925756048427037,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.475,BPIC15_1,duration,-0.0125661375661375,0.015879871693751026,400,-0.03869341652191933,0.031183646855232724,-0.05631592198750772,0.01356114138964433,-0.09385552230094703,0.0,0.0125661375661375,-0.05631592198750772,0.01356114138964433,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.500,BPIC15_1,duration,0.0,0.017346101929920327,400,-0.04464450730656847,0.027328895705637957,-0.027328895705637957,0.04464450730656847,-0.1039730735706673,0.00784877957030964,0.0,-0.027328895705637957,0.04464450730656847,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.525,BPIC15_1,duration,-0.0076754385964912,0.019254417826184814,400,-0.03873514001953004,0.02751863728439634,-0.04286951447737874,0.02338426282654764,-0.18436322509109088,0.0,0.0076754385964912,-0.04286951447737874,0.02338426282654764,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.550,BPIC15_1,duration,-0.0100308641975308,0.014323698004409725,400,-0.034237310402352596,0.025368592162042482,-0.04543032055710408,0.014175582007290997,-0.09005303711008103,0.0,0.0100308641975308,-0.04543032055710408,0.014175582007290997,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.575,BPIC15_1,duration,-0.0093954248366013,0.01658295208117137,400,-0.04305284355740645,0.03814981010915221,-0.05694065978235481,0.024261993884203848,-0.07231365196125457,0.0,0.0093954248366013,-0.05694065978235481,0.024261993884203848,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.600,BPIC15_1,duration,0.0,0.017865553773266155,400,-0.03871425770236243,0.040956419709903616,-0.040956419709903616,0.03871425770236243,-0.08941040751492647,0.008868049836958866,0.0,-0.040956419709903616,0.03871425770236243,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.625,BPIC15_1,duration,0.0,0.022097109383080713,400,-0.04764657354021797,0.04836133299281722,-0.04836133299281722,0.04764657354021797,-0.08704516334419894,0.01764422846653247,0.0,-0.04836133299281722,0.04764657354021797,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.650,BPIC15_1,duration,0.0069444444444444,0.020055155332816616,400,-0.03760526071472164,0.053887175874866695,-0.0399982869859779,0.051494149603610435,-0.0053435395955550935,0.09258119931679742,-0.0069444444444444,-0.0399982869859779,0.051494149603610435,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.675,BPIC15_1,duration,-0.0069444444444444,0.021274317522517582,400,-0.036969649402826085,0.049428097033836806,-0.06331698592272561,0.023080760513937287,-0.1046046373214798,0.0013247317028263132,0.0069444444444444,-0.06331698592272561,0.023080760513937287,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.700,BPIC15_1,duration,0.0138888888888888,0.02501747937609871,400,-0.04396103646942155,0.06824071571970258,-0.04046293794192499,0.07173881424719915,0.0,0.11823094099643207,-0.0138888888888888,-0.04046293794192499,0.07173881424719915,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.725,BPIC15_1,duration,-0.0277777777777777,0.0253594106621895,400,-0.03680285418983126,0.0685872310659793,-0.1241427866215347,-0.018752701365724142,-0.08039653950568863,-0.011611286122693808,0.0277777777777777,-0.1241427866215347,-0.018752701365724142,True
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.750,BPIC15_1,duration,0.0,0.02339658650349559,400,-0.042316705645187594,0.06972009141302814,-0.06972009141302814,0.042316705645187594,-0.0816007639732811,0.008949682948787674,0.0,-0.06972009141302814,0.042316705645187594,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.775,BPIC15_1,duration,0.0,0.025959120104164204,400,-0.05439388435154863,0.06326850079544442,-0.06326850079544442,0.05439388435154863,-0.14772296533977688,0.00971315706593009,0.0,-0.06326850079544442,0.05439388435154863,False
logit,rolling5,mask_rare,0.5,B_intake_g,nb_0.800,BPIC15_1,duration,0.0,0.028468112485983205,400,-0.054818815658262646,0.0770191103464583,-0.0770191103464583,0.054818815658262646,-0.14166113442580341,0.008118537338281303,0.0,-0.0770191103464583,0.054818815658262646,False
logit,rolling5,stale,1.0,B_half,ap,BPIC15_1,duration,-0.0379713788362027,0.08122587449444507,400,-0.17537335333424078,0.13750092799721012,-0.21344368566961552,0.09943059566183539,-0.2599340153620724,0.08126759281078914,0.034013135878905545,-0.21344368566961552,0.09943059566183539,False
logit,rolling5,stale,1.0,B_half,auc,BPIC15_1,duration,-0.046875,0.07615767741183335,400,-0.1495153107937273,0.1412368046290155,-0.2349868046290155,0.05576531079372729,-0.2576567371222754,0.038344655549166475,0.0477326178839621,-0.2349868046290155,0.05576531079372729,False
logit,rolling5,stale,1.0,B_half,brier_skill,BPIC15_1,duration,-0.0692865998241534,0.11221856453188327,400,-0.3398455632106185,0.11121339954811711,-0.24978659919642393,0.20127236356231168,-0.3916388335599849,0.07454292248048841,0.007688231059862799,-0.24978659919642393,0.20127236356231168,False
logit,rolling5,stale,1.0,B_half,logloss_skill,BPIC15_1,duration,-0.0741116280853939,0.1026514973441412,400,-0.3263745698488278,0.0759478147766191,-0.2241710709474069,0.17815131367804,-0.3857059199614642,0.05650722220966551,0.008830267547168452,-0.2241710709474069,0.17815131367804,False
logit,rolling5,stale,1.0,B_half,nagelkerke,BPIC15_1,duration,-0.1255838312055927,0.21230410764656324,400,-0.6973447081967412,0.12302346817894075,-0.3741911305901261,0.44617704578555584,-0.8367677557170508,0.08371196575182331,0.014039935047823443,-0.3741911305901261,0.44617704578555584,False
logit,rolling5,stale,1.0,B_half,nb_0.050,BPIC15_1,duration,0.0,7.251387830470002e-06,400,0.0,0.0,0.0,0.0,-0.00014502775660835314,-0.0001375606575534059,0.0,0.0,0.0,False
logit,rolling5,stale,1.0,B_half,nb_0.075,BPIC15_1,duration,0.0,4.054274821070279e-05,400,0.0,0.0,0.0,0.0,-0.00014502775660835314,-0.0001375606575534059,0.0,0.0,0.0,False
logit,rolling5,stale,1.0,B_half,nb_0.100,BPIC15_1,duration,0.0,0.00028519799040603843,400,0.0,0.0,0.0,0.0,-0.004439250076660224,-0.0037604805370059944,0.0,0.0,0.0,False
logit,rolling5,stale,1.0,B_half,nb_0.125,BPIC15_1,duration,0.0,0.001975577027589256,400,-0.0034056219500003546,0.0008184148612460692,-0.0008184148612460692,0.0034056219500003546,-0.01974692326869227,0.0,0.0,-0.0008184148612460692,0.0034056219500003546,False
logit,rolling5,stale,1.0,B_half,nb_0.150,BPIC15_1,duration,0.0,0.003181858949466223,400,-0.009260446194847975,0.0033571477738681163,-0.0033571477738681163,0.009260446194847975,-0.03439710689474374,0.0,0.0,-0.0033571477738681163,0.009260446194847975,False
logit,rolling5,stale,1.0,B_half,nb_0.175,BPIC15_1,duration,0.0,0.0045403427790041175,400,-0.014323969811896984,0.006664222234246957,-0.006664222234246957,0.014323969811896984,-0.03246766505611869,0.0,0.0,-0.006664222234246957,0.014323969811896984,False
logit,rolling5,stale,1.0,B_half,nb_0.200,BPIC15_1,duration,0.0,0.007245750586906827,400,-0.020231254567360357,0.011294512560734209,-0.011294512560734209,0.020231254567360357,-0.03817829490794433,0.001473214195759394,0.0,-0.011294512560734209,0.020231254567360357,False
logit,rolling5,stale,1.0,B_half,nb_0.225,BPIC15_1,duration,0.0,0.009457448451901038,400,-0.020226125253625958,0.018204767379988048,-0.018204767379988048,0.020226125253625958,-0.04211074120778863,0.0064729046533243935,0.0010848495488583,-0.018204767379988048,0.020226125253625958,False
logit,rolling5,stale,1.0,B_half,nb_0.250,BPIC15_1,duration,0.0023148148148147,0.011471197553778774,400,-0.017531199510039674,0.029389366146916836,-0.024759736517287436,0.022160829139669075,-0.02772552980367366,0.02282630077780968,0.0013487680244183,-0.024759736517287436,0.022160829139669075,False
logit,rolling5,stale,1.0,B_half,nb_0.275,BPIC15_1,duration,0.0028735632183907,0.01805497110937117,400,-0.016428469754313,0.04342233651895284,-0.03767521008217144,0.0221755961910944,-0.03938108491370159,0.02199687484563016,0.0051920034741341995,-0.03767521008217144,0.0221755961910944,False
logit,rolling5,stale,1.0,B_half,nb_0.300,BPIC15_1,duration,0.0178571428571427,0.034898124836335837,400,-0.014660899946733362,0.1320381712501823,-0.09632388553589691,0.05037518566101876,-0.016336435891341143,0.1296111510011785,0.0007021151752107484,-0.09632388553589691,0.05037518566101876,False
logit,rolling5,stale,1.0,B_half,nb_0.325,BPIC15_1,duration,0.0326646090534978,0.05365679747669819,400,-0.009139402898330082,0.17869817016010722,-0.11336895205311162,0.07446862100532568,-0.008539213811181218,0.18270396632696617,-0.0006831878821452059,-0.11336895205311162,0.07446862100532568,False
logit,rolling5,stale,1.0,B_half,nb_0.350,BPIC15_1,duration,0.0373931623931623,0.07553680290335144,400,-0.022534262258717096,0.21890246527674545,-0.14411614049042085,0.0973205870450417,-0.0803352491798362,0.19599840125268403,0.014855701535169498,-0.14411614049042085,0.0973205870450417,False
logit,rolling5,stale,1.0,B_half,nb_0.375,BPIC15_1,duration,0.2124999999999999,0.09417289340891535,400,-0.061458902592784775,0.24669329230504486,0.17830670769495496,0.48645890259278457,0.17083477890359694,0.28881257535865174,-0.08390853171955964,0.17830670769495496,0.48645890259278457,True
logit,rolling5,stale,1.0,B_half,nb_0.400,BPIC15_1,duration,0.2430555555555555,0.12340538526354654,400,-0.10319105217269406,0.2707469839084808,0.2153641272026302,0.589302163283805,0.19258411264382613,0.32461950120808564,-0.15571425669300354,0.2153641272026302,0.589302163283805,True
logit,rolling5,stale,1.0,B_half,nb_0.425,BPIC15_1,duration,-0.0181159420289855,0.13780350685656811,400,-0.14291330447240388,0.3089849046302319,-0.34521678868820294,0.10668142041443288,-0.17360139781848646,0.30008041261964236,0.012004701902636201,-0.34521678868820294,0.10668142041443288,False
logit,rolling5,stale,1.0,B_half,nb_0.450,BPIC15_1,duration,-0.0681818181818181,0.11253852036913486,400,-0.15934565409193555,0.3136596358608154,-0.4500232722244516,0.02298201772829936,-0.27525636493050115,0.023629873241939815,0.034833058919521945,-0.4500232722244516,0.02298201772829936,False
logit,rolling5,stale,1.0,B_half,nb_0.475,BPIC15_1,duration,-0.0449735449735449,0.09126301400967245,400,-0.1805293616110648,0.2736314459315361,-0.3635785358786259,0.090582271663975,-0.18053635974408683,0.2688662806488405,0.0007165352424302468,-0.3635785358786259,0.090582271663975,False
logit,rolling5,stale,1.0,B_half,nb_0.500,BPIC15_1,duration,-0.0555555555555555,0.07696395755321948,400,-0.19945700029487512,0.07586133737673367,-0.18697244848784467,0.08834588918376413,-0.22304690143103104,0.055719746402813346,0.011270984343262944,-0.18697244848784467,0.08834588918376413,False
logit,rolling5,stale,1.0,B_half,nb_0.525,BPIC15_1,duration,-0.0595760233918128,0.07290490527895316,400,-0.2087260898026562,0.07333000092747075,-0.19248204771109634,0.08957404301903059,-0.2373315902281877,0.05909004365616066,0.008676624832516598,-0.19248204771109634,0.08957404301903059,False
logit,rolling5,stale,1.0,B_half,nb_0.550,BPIC15_1,duration,-0.0717592592592593,0.07049506295022512,400,-0.21499729437607817,0.0676920308554186,-0.21121054937393718,0.07147877585755957,-0.277868477583283,0.045403432633038726,0.00970728280503725,-0.21121054937393718,0.07147877585755957,False
logit,rolling5,stale,1.0,B_half,nb_0.575,BPIC15_1,duration,-0.085375816993464,0.07381674325276918,400,-0.23751704993970257,0.0567486643355535,-0.2275002983224815,0.06676541595277458,-0.31333134557899506,0.029252493855652314,0.011535470504556097,-0.2275002983224815,0.06676541595277458,False
logit,rolling5,stale,1.0,B_half,nb_0.600,BPIC15_1,duration,-0.0694444444444444,0.07768911364973068,400,-0.272501102931274,0.05164492031831095,-0.19053380920719976,0.13361221404238519,-0.18388362305487058,0.12048894424331784,-0.014845153421373894,-0.19053380920719976,0.13361221404238519,False
