log,target,learner,quality,level,rung,family,n_family,metric,V,se,q_maxt,boot_shift,sim_lo,sim_hi,raw_lo,raw_hi,sim_resolved,raw_resolved,label
BPIC14,duration,logit,clean,1.0,B_intake_g,scalars,5,logloss_skill,0.0844376089828302,0.0058620301865967,2.221003505730576,-0.0060250086942514,0.0774430280819517,0.1034822072722115,0.0714180193877003,0.09745719857796,True,True,beneficial
BPIC14,duration,logit,clean,1.0,B_intake_g,scalars,5,nagelkerke,0.1343896652773326,0.0089674564662484,2.221003505730576,-0.0092374175100947,0.1237103305384032,0.1635438350364513,0.1144729130283085,0.1543064175263566,True,True,beneficial
BPIC14,duration,logit,clean,1.0,B_intake_g_km,scalars,5,ap,-0.0033633715192918,0.0031050591145206,2.330125397042266,-0.0026438393357542,-0.0079547092855997,0.0065156449185246,-0.0105985486213539,0.0038718055827703,False,False,unresolved
BPIC14,duration,logit,clean,1.0,B_intake_g_km,scalars,5,auc,-0.0026755551111091,0.0020625780992201,2.330125397042266,-0.0008346428276421,-0.006646977895843,0.002965153328909,-0.0074816207234851,0.0021305105012669,False,False,unresolved
BPIC14,duration,logit,clean,1.0,B_intake_g_km,scalars,5,brier_skill,-0.0074824479099784,0.0035845299182118,2.330125397042266,-0.0027821324403938,-0.0130527196684678,0.0036520887292986,-0.0158348521088616,0.0008699562889048,False,False,unresolved
BPIC14,duration,logit,clean,1.0,B_intake_g_km,scalars,5,logloss_skill,-0.0067282883213209,0.0030870868938323,2.330125397042266,-0.0037052044192681,-0.0102163834762478,0.0041702156721424,-0.013921587895516,0.0004650112528742,False,False,unresolved
BPIC14,duration,logit,clean,1.0,B_intake_g_km,scalars,5,nagelkerke,-0.0093671182818494,0.0044282212320341,2.330125397042266,-0.0054524398069069,-0.014232989231427,0.0064036322815422,-0.019685429038334,0.0009511924746352,False,False,unresolved
BPIC14,duration,logit,mask_rare,0.5,B_half,scalars,5,ap,0.098485670307739,0.0059637570912673,2.2979810260650875,0.0004641593287125,0.0843169103392329,0.11172611161882,0.0847810696679454,0.1121902709475325,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_half,scalars,5,auc,0.0998173445235717,0.0049955987441154,2.2979810260650875,0.0005106460934061,0.0878269073023538,0.1107864895579773,0.0883375533957599,0.1112971356513835,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_half,scalars,5,brier_skill,0.096364063540238,0.0054726508871846,2.2979810260650875,-0.0002048176110147,0.083992833250224,0.1091449290522813,0.0837880156392093,0.1089401114412666,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_half,scalars,5,logloss_skill,0.0767628904667976,0.0044728154235219,2.2979810260650875,-0.0003789952043793,0.0668634406948323,0.0874203306475216,0.0664844454904529,0.0870413354431422,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_half,scalars,5,nagelkerke,0.1278515620059074,0.0071157975314471,2.2979810260650875,-0.0006059249317148,0.1121055192250359,0.1448094546502085,0.1114995942933211,0.1442035297184936,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_intake,scalars,5,ap,0.1015723243810486,0.0059819026010718,2.343196052617333,-0.0012926310864826,0.0888481849055584,0.116881726029504,0.0875555538190757,0.1155890949430214,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_intake,scalars,5,auc,0.101217361062105,0.0050275324743867,2.343196052617333,-0.0003324225366632,0.0897692893503796,0.1133302778471567,0.0894368668137164,0.1129978553104935,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_intake,scalars,5,brier_skill,0.0965563762481227,0.0054117710454106,2.343196052617333,-0.0002040934957261,0.0840796291925737,0.1094413102951239,0.0838755356968475,0.1092372167993978,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_intake,scalars,5,logloss_skill,0.0770198780036695,0.0044255990880995,2.343196052617333,-0.0003449404754035,0.0669947721653713,0.0877348647927748,0.0666498316899677,0.0873899243173712,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_intake,scalars,5,nagelkerke,0.1282117320252065,0.0070347913086267,2.343196052617333,-0.0005994103525547,0.1123272471524001,0.1452950376031222,0.1117278367998454,0.1446956272505675,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_intake_g,scalars,5,ap,0.0742252548674681,0.0044686378679079,2.212573837700889,-0.0014083597766035,0.0657464234073789,0.0855208058807644,0.0643380636307753,0.0841124461041608,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_intake_g,scalars,5,auc,0.0736893463081946,0.0041831944470864,2.212573837700889,-0.0007601171911837,0.0651938369077393,0.0837050900910173,0.0644337197165555,0.0829449728998336,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_intake_g,scalars,5,brier_skill,0.0711196492967272,0.0049721432563283,2.212573837700889,-0.0002385386600751,0.0603569538705494,0.0823594220430552,0.0601184152104743,0.0821208833829801,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_intake_g,scalars,5,logloss_skill,0.0580627940868172,0.0040474803947493,2.212573837700889,-0.0002199921252176,0.0493274369820052,0.0672381354420644,0.0491074448567876,0.0670181433168468,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_intake_g,scalars,5,nagelkerke,0.0940885562643287,0.0063845397337534,2.212573837700889,-0.0004096558912956,0.0803719465749596,0.1086244777362889,0.079962290683664,0.1082148218449933,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.5,B_intake_g_km,scalars,5,ap,0.0028685107422128,0.0014930738435534,2.2543319802261617,-0.0004069835481739,-9.038982397503552e-05,0.0066413784047485,-0.0004973733721489,0.0062343948565745,False,False,unresolved
BPIC14,duration,logit,mask_rare,0.5,B_intake_g_km,scalars,5,auc,0.0015458679251783,0.0011538199476547,2.2543319802261617,-0.000293890649747,-0.0007613346324957,0.0044408517823463,-0.0010552252822427,0.0041469611325993,False,False,unresolved
BPIC14,duration,logit,mask_rare,0.5,B_intake_g_km,scalars,5,brier_skill,0.0017413314345866,0.0019209255822983,2.2543319802261617,-0.0002452540682785,-0.0023438184689446,0.0063169894746748,-0.0025890725372231,0.0060717354063963,False,False,unresolved
BPIC14,duration,logit,mask_rare,0.5,B_intake_g_km,scalars,5,logloss_skill,0.0016830510225165,0.0015742750266692,2.2543319802261617,-0.0004962605957379,-0.0013696269200375,0.0057282501565463,-0.0018658875157754,0.0052319895608084,False,False,unresolved
BPIC14,duration,logit,mask_rare,0.5,B_intake_g_km,scalars,5,nagelkerke,0.0023295130697288,0.0022212413878218,2.2543319802261617,-0.0006272118982046,-0.0020506905284352,0.0079641404643021,-0.0026779024266398,0.0073369285660974,False,False,unresolved
BPIC14,duration,logit,mask_rare,0.75,B_half,scalars,5,ap,0.1419922186367315,0.0069242057459283,2.293894278048497,-0.001530970630596,0.127639793326712,0.1594065852079431,0.1261088226961159,0.157875614577347,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_half,scalars,5,auc,0.1221536456513023,0.0053554851093916,2.293894278048497,-0.0009611281523749,0.1108298571550697,0.1353996904522847,0.1098687290026947,0.1344385622999098,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_half,scalars,5,brier_skill,0.126424628817551,0.0066427026155099,2.293894278048497,-0.0022444749482296,0.1134314462452846,0.1439067612862767,0.1111869712970549,0.141662286338047,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_half,scalars,5,logloss_skill,0.1005269250125246,0.0054266143120456,2.293894278048497,-0.0020775133719862,0.0901563588649332,0.1150525179040884,0.0880788454929469,0.1129750045321022,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_half,scalars,5,nagelkerke,0.1647517017912194,0.0083612474799393,2.293894278048497,-0.0031514599929886,0.1487233440326276,0.1870829795357884,0.145571884039639,0.1839315195427997,True,True,beneficial
BPIC14,duration,logit,mask_rare,0.75,B_intake,scalars,5,ap,0.1453453407767451,0.0067092189141713,2.2504243598694096,-0.0020932618979028,0.1323400129945002,0.1625371923547956,0.1302467510965974,0.1604439304568928,True,True,beneficial
