log,target,metric,scale,axis,S,S_total,levels,var_total,n_cells
BPIC14,duration,nb_0.325,raw,quality_level,0.11131214561626905,0.202210909150919,10,0.0006775362373643769,960
BPIC14,duration,nb_0.325,raw,rung,0.33003112326967743,0.4802235086837028,4,0.0006775362373643769,960
BPIC14,duration,nb_0.350,raw,learner,0.2926554282323234,0.44464936795825816,4,0.000788521299237794,960
BPIC14,duration,nb_0.350,raw,split,0.013576086207146234,0.0649191795029489,6,0.000788521299237794,960
BPIC14,duration,nb_0.350,raw,quality_level,0.11849835189186159,0.21855668225518998,10,0.000788521299237794,960
BPIC14,duration,nb_0.350,raw,rung,0.3654658033139095,0.5266334741266435,4,0.000788521299237794,960
BPIC14,duration,nb_0.375,raw,learner,0.28594688562618487,0.449913221368493,4,0.0010717689619148011,960
BPIC14,duration,nb_0.375,raw,split,0.02355316545932923,0.07753670723978634,6,0.0010717689619148011,960
BPIC14,duration,nb_0.375,raw,quality_level,0.10367286808311771,0.20214488662011454,10,0.0010717689619148011,960
BPIC14,duration,nb_0.375,raw,rung,0.37561435497995777,0.5389896369609009,4,0.0010717689619148011,960
BPIC14,duration,nb_0.400,raw,learner,0.29338362598995343,0.5738435005631317,4,0.0015418075445181127,960
BPIC14,duration,nb_0.400,raw,split,0.02604555552327663,0.12817643853952976,6,0.0015418075445181127,960
BPIC14,duration,nb_0.400,raw,quality_level,0.08319019996243833,0.15953061578056482,10,0.0015418075445181127,960
BPIC14,duration,nb_0.400,raw,rung,0.27383918171014066,0.5476596834871922,4,0.0015418075445181127,960
BPIC14,duration,nb_0.425,raw,learner,0.17572637367002653,0.5373504553839197,4,0.0019402107745994383,960
BPIC14,duration,nb_0.425,raw,split,0.02465454441474535,0.14174977900686836,6,0.0019402107745994383,960
BPIC14,duration,nb_0.425,raw,quality_level,0.0863520794347562,0.1735335638254204,10,0.0019402107745994383,960
BPIC14,duration,nb_0.425,raw,rung,0.2861945569057703,0.6351713231108135,4,0.0019402107745994383,960
BPIC14,duration,nb_0.450,raw,learner,0.07662442302727614,0.5068940700382147,4,0.002015661758296712,960
BPIC14,duration,nb_0.450,raw,split,0.02091505668858387,0.20779979353642442,6,0.002015661758296712,960
BPIC14,duration,nb_0.450,raw,quality_level,0.10319118368383058,0.22710769004263076,10,0.002015661758296712,960
BPIC14,duration,nb_0.450,raw,rung,0.30950579728780186,0.6494957169709175,4,0.002015661758296712,960
BPIC14,duration,nb_0.475,raw,learner,0.025687145999584392,0.50945049685754,4,0.001670243331194483,960
BPIC14,duration,nb_0.475,raw,split,0.036538595871308956,0.3490304622597207,6,0.001670243331194483,960
BPIC14,duration,nb_0.475,raw,quality_level,0.1374329338310319,0.32603439175995064,10,0.001670243331194483,960
BPIC14,duration,nb_0.475,raw,rung,0.2005753162046588,0.5555945543584817,4,0.001670243331194483,960
BPIC14,duration,nb_0.500,raw,learner,0.041359813553231824,0.45614824048741975,4,0.001510175330035327,960
BPIC14,duration,nb_0.500,raw,split,0.031353562092924954,0.3715851128721862,6,0.001510175330035327,960
BPIC14,duration,nb_0.500,raw,quality_level,0.1366059422327618,0.33398831384624683,10,0.001510175330035327,960
BPIC14,duration,nb_0.500,raw,rung,0.285726732444535,0.6199813615796608,4,0.001510175330035327,960
BPIC14,duration,nb_0.525,raw,learner,0.009144342527722974,0.36291157027446197,4,0.00139518361511509,960
BPIC14,duration,nb_0.525,raw,split,0.11512162034434986,0.45116272184604667,6,0.00139518361511509,960
BPIC14,duration,nb_0.525,raw,quality_level,0.1137108564892083,0.31243034921972945,10,0.00139518361511509,960
BPIC14,duration,nb_0.525,raw,rung,0.2607164951390903,0.590207694797826,4,0.00139518361511509,960
BPIC14,duration,nb_0.550,raw,learner,0.15619296738968846,0.4337691522511853,4,0.0009263942409646412,960
BPIC14,duration,nb_0.550,raw,split,0.08322470509573712,0.2869740025657733,6,0.0009263942409646412,960
BPIC14,duration,nb_0.550,raw,quality_level,0.12169086805991655,0.3376192971412658,10,0.0009263942409646412,960
BPIC14,duration,nb_0.550,raw,rung,0.2354606234602987,0.5027688941007095,4,0.0009263942409646412,960
BPIC14,duration,nb_0.575,raw,learner,0.20045900597115887,0.5340868981748534,4,0.0008929560026358122,960
BPIC14,duration,nb_0.575,raw,split,0.08897951811802293,0.30550211577691677,6,0.0008929560026358122,960
BPIC14,duration,nb_0.575,raw,quality_level,0.10158017880346373,0.3076004536972238,10,0.0008929560026358122,960
BPIC14,duration,nb_0.575,raw,rung,0.1436915446279547,0.4431908465379384,4,0.0008929560026358122,960
BPIC14,duration,nb_0.600,raw,learner,0.19129956794225553,0.49048220188110736,4,0.0007796050264071483,960
BPIC14,duration,nb_0.600,raw,split,0.10166145626335085,0.36062151271248066,6,0.0007796050264071483,960
BPIC14,duration,nb_0.600,raw,quality_level,0.07364252623710349,0.30681851134981897,10,0.0007796050264071483,960
BPIC14,duration,nb_0.600,raw,rung,0.2231611578111046,0.4099154932241712,4,0.0007796050264071483,960
BPIC14,duration,nb_0.625,raw,learner,0.30481129232478366,0.5620029588318611,4,0.0008167726348498883,960
BPIC14,duration,nb_0.625,raw,split,0.05691815041426622,0.27353765761104676,6,0.0008167726348498883,960
BPIC14,duration,nb_0.625,raw,quality_level,0.0843452566845502,0.301355310157852,10,0.0008167726348498883,960
BPIC14,duration,nb_0.625,raw,rung,0.18800133213728645,0.3569978028637988,4,0.0008167726348498883,960
BPIC14,duration,nb_0.650,raw,learner,0.3119747500670994,0.5936580027977334,4,0.000804919087552946,960
BPIC14,duration,nb_0.650,raw,split,0.020101841891480485,0.18940192521514465,6,0.000804919087552946,960
BPIC14,duration,nb_0.650,raw,quality_level,0.0897280908174316,0.29115444943827284,10,0.000804919087552946,960
BPIC14,duration,nb_0.650,raw,rung,0.21835082977381268,0.39930108995328595,4,0.000804919087552946,960
BPIC14,duration,nb_0.675,raw,learner,0.33448100345770027,0.6262727442816989,4,0.0007418243828643485,960
BPIC14,duration,nb_0.675,raw,split,0.008348459002332786,0.182230031558409,6,0.0007418243828643485,960
BPIC14,duration,nb_0.675,raw,quality_level,0.05933911241949543,0.23473586766093013,10,0.0007418243828643485,960
BPIC14,duration,nb_0.675,raw,rung,0.2354311634959057,0.43923134629652105,4,0.0007418243828643485,960
BPIC14,duration,nb_0.700,raw,learner,0.28776846122983074,0.5954304128072001,4,0.0004135236199494039,960
BPIC14,duration,nb_0.700,raw,split,0.051899150328631134,0.29429775742334796,6,0.0004135236199494039,960
BPIC14,duration,nb_0.700,raw,quality_level,0.050053687540814185,0.2496925290051316,10,0.0004135236199494039,960
BPIC14,duration,nb_0.700,raw,rung,0.1872954589736423,0.4110739713961836,4,0.0004135236199494039,960
BPIC14,duration,nb_0.725,raw,learner,0.36728466644924723,0.6743020192885215,4,0.0002362949368495806,960
BPIC14,duration,nb_0.725,raw,split,0.028727525562898166,0.23572434611367665,6,0.0002362949368495806,960
BPIC14,duration,nb_0.725,raw,quality_level,0.04296970338478019,0.3465914138407865,10,0.0002362949368495806,960
BPIC14,duration,nb_0.725,raw,rung,0.1315095904086371,0.30660249372194204,4,0.0002362949368495806,960
BPIC14,duration,nb_0.750,raw,learner,0.31568858167599323,0.6646171339805638,4,0.00017168606165048755,960
BPIC14,duration,nb_0.750,raw,split,0.022703840142540885,0.26375351057094976,6,0.00017168606165048755,960
BPIC14,duration,nb_0.750,raw,quality_level,0.03226314872763192,0.3827153712223397,10,0.00017168606165048755,960
BPIC14,duration,nb_0.750,raw,rung,0.1452796481928955,0.3684633626242575,4,0.00017168606165048755,960
BPIC14,duration,nb_0.775,raw,learner,0.16417725680665501,0.584324281084742,4,0.00010201027275491821,960
BPIC14,duration,nb_0.775,raw,split,0.03708064255389892,0.4582084760839009,6,0.00010201027275491821,960
BPIC14,duration,nb_0.775,raw,quality_level,0.05798560391536463,0.5072770912376487,10,0.00010201027275491821,960
BPIC14,duration,nb_0.775,raw,rung,0.09330806260404689,0.45211075850095883,4,0.00010201027275491821,960
BPIC14,duration,nb_0.800,raw,learner,0.04433214348530977,0.6029660040151713,4,9.250282374637904e-05,960
BPIC14,duration,nb_0.800,raw,split,0.05315762296308029,0.7096649193148095,6,9.250282374637904e-05,960
BPIC14,duration,nb_0.800,raw,quality_level,0.04475446614599681,0.5421836821448849,10,9.250282374637904e-05,960
BPIC14,duration,nb_0.800,raw,rung,0.041917440542439906,0.3940976267787286,4,9.250282374637904e-05,960
BPIC14,handover,ap,raw,learner,0.4620478788861641,0.6604566789929869,4,0.00021966723328240313,960
BPIC14,handover,ap,raw,split,0.009624347552478258,0.04996527211119184,6,0.00021966723328240313,960
BPIC14,handover,ap,raw,quality_level,0.03478932667921392,0.09930988859817558,10,0.00021966723328240313,960
BPIC14,handover,ap,raw,rung,0.2609171603152293,0.44761361754486007,4,0.00021966723328240313,960
BPIC14,handover,auc,raw,learner,0.3696220608854391,0.5589742601774706,4,0.009960747131741329,960
BPIC14,handover,auc,raw,split,0.013493989428908377,0.03604528305570365,6,0.009960747131741329,960
BPIC14,handover,auc,raw,quality_level,0.07210526866853807,0.15141122941094853,10,0.009960747131741329,960
BPIC14,handover,auc,raw,rung,0.318993464731364,0.5018995440360492,4,0.009960747131741329,960
BPIC14,handover,brier_skill,raw,learner,0.2964414270272426,0.4791578494229579,4,0.010811033065487693,960
BPIC14,handover,brier_skill,raw,split,0.008287535328960663,0.030787576558875096,6,0.010811033065487693,960
BPIC14,handover,brier_skill,raw,quality_level,0.15706798922257875,0.2904628010367839,10,0.010811033065487693,960
BPIC14,handover,brier_skill,raw,rung,0.2955467498804085,0.4723917577396972,4,0.010811033065487693,960
BPIC14,handover,logloss_skill,raw,learner,0.3115290234100674,0.49346936260629304,4,0.013833730668357965,960
BPIC14,handover,logloss_skill,raw,split,0.013716890030023556,0.0377825024522066,6,0.013833730668357965,960
BPIC14,handover,logloss_skill,raw,quality_level,0.1332158772420932,0.25164631731444476,10,0.013833730668357965,960
BPIC14,handover,logloss_skill,raw,rung,0.3066793186266987,0.481779592447134,4,0.013833730668357965,960
BPIC14,handover,nagelkerke,raw,learner,0.3143586907156012,0.49569350113999167,4,0.01816932043926413,960
BPIC14,handover,nagelkerke,raw,split,0.01035234708063985,0.031253312838478986,6,0.01816932043926413,960
BPIC14,handover,nagelkerke,raw,quality_level,0.12654930660319277,0.24052114346967346,10,0.01816932043926413,960
BPIC14,handover,nagelkerke,raw,rung,0.31681813425949906,0.49282267834323834,4,0.01816932043926413,960
BPIC14,handover,nb_0.050,raw,learner,0.015512828604712137,0.5267217379852543,4,3.178279469954946e-08,960
BPIC14,handover,nb_0.050,raw,split,0.0846995915822371,0.8480870701211553,6,3.178279469954946e-08,960
BPIC14,handover,nb_0.050,raw,quality_level,0.004393696378402978,0.17469286239753634,10,3.178279469954946e-08,960
BPIC14,handover,nb_0.050,raw,rung,0.06530666194776598,0.7440508643792316,4,3.178279469954946e-08,960
BPIC14,handover,nb_0.075,raw,learner,0.013269930834923376,0.5547906017643782,4,3.369603851285454e-08,960
BPIC14,handover,nb_0.075,raw,split,0.0716177394973602,0.7672947757711419,6,3.369603851285454e-08,960
BPIC14,handover,nb_0.075,raw,quality_level,0.006889623042343101,0.21803085273914025,10,3.369603851285454e-08,960
BPIC14,handover,nb_0.075,raw,rung,0.09125228123019509,0.7846301405866545,4,3.369603851285454e-08,960
BPIC14,handover,nb_0.100,raw,learner,0.021748434207313122,0.5557656029306037,4,4.398518775245605e-08,960
BPIC14,handover,nb_0.100,raw,split,0.08100926309144006,0.6664103208567971,6,4.398518775245605e-08,960
BPIC14,handover,nb_0.100,raw,quality_level,0.02483245811372141,0.33343160043296094,10,4.398518775245605e-08,960
BPIC14,handover,nb_0.100,raw,rung,0.08277163436348159,0.6937810666871698,4,4.398518775245605e-08,960
BPIC14,handover,nb_0.125,raw,learner,0.017896258688197227,0.5655309666389761,4,6.802527840616616e-08,960
BPIC14,handover,nb_0.125,raw,split,0.10222479166697651,0.6817252581271906,6,6.802527840616616e-08,960
BPIC14,handover,nb_0.125,raw,quality_level,0.028762671658689287,0.40452150640660356,10,6.802527840616616e-08,960
BPIC14,handover,nb_0.125,raw,rung,0.0386376588745006,0.6763093378515037,4,6.802527840616616e-08,960
BPIC14,handover,nb_0.150,raw,learner,0.0026517486861813147,0.6586711584397587,4,1.7515881294794342e-07,960
BPIC14,handover,nb_0.150,raw,split,0.04600403204468276,0.6712716607554534,6,1.7515881294794342e-07,960
BPIC14,handover,nb_0.150,raw,quality_level,0.04516459741186754,0.41176226682696493,10,1.7515881294794342e-07,960
BPIC14,handover,nb_0.150,raw,rung,0.06779609717492,0.6798736646172233,4,1.7515881294794342e-07,960
BPIC14,handover,nb_0.175,raw,learner,0.01383539722862759,0.543109828747256,4,4.768674878396863e-07,960
BPIC14,handover,nb_0.175,raw,split,0.05319228715609005,0.5224019210861657,6,4.768674878396863e-07,960
BPIC14,handover,nb_0.175,raw,quality_level,0.07215558160402975,0.4036973889780595,10,4.768674878396863e-07,960
BPIC14,handover,nb_0.175,raw,rung,0.16195236655423573,0.6650879954389692,4,4.768674878396863e-07,960
BPIC14,handover,nb_0.200,raw,learner,0.06831382065533993,0.529030507754723,4,7.398406744981301e-07,960
BPIC14,handover,nb_0.200,raw,split,0.03310954728227065,0.4395457946067771,6,7.398406744981301e-07,960
BPIC14,handover,nb_0.200,raw,quality_level,0.12314485833030858,0.43326647972781684,10,7.398406744981301e-07,960
BPIC14,handover,nb_0.200,raw,rung,0.12995043866357636,0.6058794029259864,4,7.398406744981301e-07,960
BPIC14,handover,nb_0.225,raw,learner,0.0934000719387781,0.5315976706336758,4,1.2538527738503074e-06,960
BPIC14,handover,nb_0.225,raw,split,0.02546737311745324,0.4173740330307246,6,1.2538527738503074e-06,960
BPIC14,handover,nb_0.225,raw,quality_level,0.12746237782741898,0.4531280287214604,10,1.2538527738503074e-06,960
BPIC14,handover,nb_0.225,raw,rung,0.13010712417271442,0.6005492362934408,4,1.2538527738503074e-06,960
BPIC14,handover,nb_0.250,raw,learner,0.14593583906382138,0.5953644347838665,4,2.109466520285687e-06,960
BPIC14,handover,nb_0.250,raw,split,0.04702201336717872,0.44204459391451667,6,2.109466520285687e-06,960
BPIC14,handover,nb_0.250,raw,quality_level,0.11841233091353436,0.43982473704808633,10,2.109466520285687e-06,960
BPIC14,handover,nb_0.250,raw,rung,0.07742155248577064,0.5098460331091123,4,2.109466520285687e-06,960
BPIC14,handover,nb_0.275,raw,learner,0.19914267513822645,0.542349382517272,4,2.479882155531827e-06,960
BPIC14,handover,nb_0.275,raw,split,0.044552684419308076,0.2998272048460421,6,2.479882155531827e-06,960
BPIC14,handover,nb_0.275,raw,quality_level,0.12881040666575935,0.4007678543561799,10,2.479882155531827e-06,960
BPIC14,handover,nb_0.275,raw,rung,0.14345708686644437,0.4691169532301125,4,2.479882155531827e-06,960
BPIC14,handover,nb_0.300,raw,learner,0.22168979351869278,0.4887841847714197,4,3.3911230229297537e-06,960
BPIC14,handover,nb_0.300,raw,split,0.037223649800608834,0.20991615556277554,6,3.3911230229297537e-06,960
BPIC14,handover,nb_0.300,raw,quality_level,0.15672890768072936,0.38763894573784197,10,3.3911230229297537e-06,960
BPIC14,handover,nb_0.300,raw,rung,0.18733365716300918,0.45933235860051747,4,3.3911230229297537e-06,960
BPIC14,handover,nb_0.325,raw,learner,0.2322788569476759,0.49126695261567765,4,4.802874994336605e-06,960
BPIC14,handover,nb_0.325,raw,split,0.027375682942419346,0.18830424330591888,6,4.802874994336605e-06,960
BPIC14,handover,nb_0.325,raw,quality_level,0.1558764146139993,0.35937566911583096,10,4.802874994336605e-06,960
BPIC14,handover,nb_0.325,raw,rung,0.20389939980674576,0.4707716612243472,4,4.802874994336605e-06,960
BPIC14,handover,nb_0.350,raw,learner,0.22523798260421435,0.4630047209761883,4,7.141182333087558e-06,960
BPIC14,handover,nb_0.350,raw,split,0.02643495026678292,0.14530323294432068,6,7.141182333087558e-06,960
BPIC14,handover,nb_0.350,raw,quality_level,0.15933006174381384,0.36003452074828046,10,7.141182333087558e-06,960
BPIC14,handover,nb_0.350,raw,rung,0.2385188761702601,0.49138248566852716,4,7.141182333087558e-06,960
BPIC14,handover,nb_0.375,raw,learner,0.198847078850785,0.520237222591785,4,1.1706024562920072e-05,960
BPIC14,handover,nb_0.375,raw,split,0.025703729847589056,0.2174745019810258,6,1.1706024562920072e-05,960
BPIC14,handover,nb_0.375,raw,quality_level,0.13381845516414212,0.34827602651331346,10,1.1706024562920072e-05,960
BPIC14,handover,nb_0.375,raw,rung,0.2318921221236393,0.53335876774047,4,1.1706024562920072e-05,960
BPIC14,handover,nb_0.400,raw,learner,0.2181205200935704,0.4969536530671669,4,1.3449038987129757e-05,960
BPIC14,handover,nb_0.400,raw,split,0.012300890310987,0.16909253012957026,6,1.3449038987129757e-05,960
BPIC14,handover,nb_0.400,raw,quality_level,0.13951766340005958,0.342113739884364,10,1.3449038987129757e-05,960
BPIC14,handover,nb_0.400,raw,rung,0.2556640173438066,0.5154824514601455,4,1.3449038987129757e-05,960
BPIC14,handover,nb_0.425,raw,learner,0.21520478653420855,0.4872725721639576,4,1.7614143798697506e-05,960
BPIC14,handover,nb_0.425,raw,split,0.011433223618553614,0.15964673989722533,6,1.7614143798697506e-05,960
BPIC14,handover,nb_0.425,raw,quality_level,0.12946760005520805,0.3331334648490252,10,1.7614143798697506e-05,960
BPIC14,handover,nb_0.425,raw,rung,0.2708684621929245,0.5510183139647975,4,1.7614143798697506e-05,960
BPIC14,handover,nb_0.450,raw,learner,0.21137241909193288,0.46787274895787667,4,1.9964961282031695e-05,960
BPIC14,handover,nb_0.450,raw,split,0.018653357408474572,0.19149100591368062,6,1.9964961282031695e-05,960
BPIC14,handover,nb_0.450,raw,quality_level,0.12610028683031269,0.33472471633125467,10,1.9964961282031695e-05,960
BPIC14,handover,nb_0.450,raw,rung,0.26579314123476994,0.5385246171100839,4,1.9964961282031695e-05,960
BPIC14,handover,nb_0.475,raw,learner,0.22656341590178233,0.46519369306438063,4,2.389911933514247e-05,960
BPIC14,handover,nb_0.475,raw,split,0.05844135056037516,0.21611859982820258,6,2.389911933514247e-05,960
BPIC14,handover,nb_0.475,raw,quality_level,0.1374777768061268,0.35278070101283,10,2.389911933514247e-05,960
BPIC14,handover,nb_0.475,raw,rung,0.22372615216156005,0.44956557779363904,4,2.389911933514247e-05,960
BPIC14,handover,nb_0.500,raw,learner,0.20815114254141398,0.47163879029445,4,3.28030724448295e-05,960
BPIC14,handover,nb_0.500,raw,split,0.062114670367411265,0.24646969065507696,6,3.28030724448295e-05,960
BPIC14,handover,nb_0.500,raw,quality_level,0.14999559438026705,0.36909147998516934,10,3.28030724448295e-05,960
BPIC14,handover,nb_0.500,raw,rung,0.20595259185881326,0.45049326694491154,4,3.28030724448295e-05,960
BPIC14,handover,nb_0.525,raw,learner,0.13207135513552884,0.4506913133559515,4,5.2468907640720415e-05,960
BPIC14,handover,nb_0.525,raw,split,0.07978786530162607,0.44558361756767717,6,5.2468907640720415e-05,960
BPIC14,handover,nb_0.525,raw,quality_level,0.11829850802366963,0.3606819240822412,10,5.2468907640720415e-05,960
BPIC14,handover,nb_0.525,raw,rung,0.14374480370161985,0.5264731801740188,4,5.2468907640720415e-05,960
BPIC14,handover,nb_0.550,raw,learner,0.1344252142332797,0.45578909900398246,4,7.400697928187493e-05,960
BPIC14,handover,nb_0.550,raw,split,0.0319404155019667,0.49154603473089176,6,7.400697928187493e-05,960
BPIC14,handover,nb_0.550,raw,quality_level,0.10825796439404511,0.28372530036950394,10,7.400697928187493e-05,960
BPIC14,handover,nb_0.550,raw,rung,0.1111605683852647,0.6061098270496088,4,7.400697928187493e-05,960
BPIC14,handover,nb_0.575,raw,learner,0.12350261575744259,0.4289313091188467,4,8.74010022305096e-05,960
BPIC14,handover,nb_0.575,raw,split,0.031227899522502735,0.4869020606257849,6,8.74010022305096e-05,960
BPIC14,handover,nb_0.575,raw,quality_level,0.09501564334497797,0.3032150495672624,10,8.74010022305096e-05,960
BPIC14,handover,nb_0.575,raw,rung,0.13942594086588997,0.6351671539915873,4,8.74010022305096e-05,960
BPIC14,handover,nb_0.600,raw,learner,0.0976342850837364,0.414540494792213,4,0.0001181830412614314,960
BPIC14,handover,nb_0.600,raw,split,0.06962634665950812,0.3594748356356424,6,0.0001181830412614314,960
BPIC14,handover,nb_0.600,raw,quality_level,0.08000041498465321,0.2924584445837438,10,0.0001181830412614314,960
BPIC14,handover,nb_0.600,raw,rung,0.2503403403176571,0.6326949432682722,4,0.0001181830412614314,960
BPIC14,handover,nb_0.625,raw,learner,0.09345652436105754,0.4005928250056473,4,0.00012690848609936796,960
BPIC14,handover,nb_0.625,raw,split,0.10194012088799471,0.29927613081332893,6,0.00012690848609936796,960
BPIC14,handover,nb_0.625,raw,quality_level,0.1023836461700475,0.31490062616018644,10,0.00012690848609936796,960
BPIC14,handover,nb_0.625,raw,rung,0.26366239983042966,0.5724474547768635,4,0.00012690848609936796,960
BPIC14,handover,nb_0.650,raw,learner,0.11651033086515973,0.4049301206048004,4,0.00015390480093448433,960
BPIC14,handover,nb_0.650,raw,split,0.10556448483608612,0.3102851021748835,6,0.00015390480093448433,960
BPIC14,handover,nb_0.650,raw,quality_level,0.10926435825308521,0.3189072862480653,10,0.00015390480093448433,960
BPIC14,handover,nb_0.650,raw,rung,0.24214571795996548,0.5368368183601855,4,0.00015390480093448433,960
BPIC14,handover,nb_0.675,raw,learner,0.16266925736500626,0.40389279137723566,4,0.00020563557768561995,960
BPIC14,handover,nb_0.675,raw,split,0.1318679879960914,0.3499915707022814,6,0.00020563557768561995,960
BPIC14,handover,nb_0.675,raw,quality_level,0.1286002875620836,0.3201265034318156,10,0.00020563557768561995,960
BPIC14,handover,nb_0.675,raw,rung,0.1738815630514239,0.4540616507311853,4,0.00020563557768561995,960
BPIC14,handover,nb_0.700,raw,learner,0.18135148703519324,0.41873086506717716,4,0.00029763729445899696,960
BPIC14,handover,nb_0.700,raw,split,0.14768932274556953,0.34881464615468205,6,0.00029763729445899696,960
BPIC14,handover,nb_0.700,raw,quality_level,0.13040156700511224,0.3047149551650794,10,0.00029763729445899696,960
BPIC14,handover,nb_0.700,raw,rung,0.1695698676813721,0.41810153470681066,4,0.00029763729445899696,960
BPIC14,handover,nb_0.725,raw,learner,0.2111554483738674,0.47002527816684514,4,0.0004592198374901462,960
BPIC14,handover,nb_0.725,raw,split,0.12435930097488043,0.3202540873359955,6,0.0004592198374901462,960
BPIC14,handover,nb_0.725,raw,quality_level,0.11864922418495166,0.2649144566374686,10,0.0004592198374901462,960
BPIC14,handover,nb_0.725,raw,rung,0.17426421826742852,0.42550877313875135,4,0.0004592198374901462,960
BPIC14,handover,nb_0.750,raw,learner,0.19321192426530437,0.4398314576693183,4,0.0006470923902053219,960
BPIC14,handover,nb_0.750,raw,split,0.12039331303808812,0.3201563300253222,6,0.0006470923902053219,960
BPIC14,handover,nb_0.750,raw,quality_level,0.12250089880989641,0.2874784907190394,10,0.0006470923902053219,960
BPIC14,handover,nb_0.750,raw,rung,0.19025896287833416,0.46089752011507834,4,0.0006470923902053219,960
BPIC14,handover,nb_0.775,raw,learner,0.16810913452805268,0.41838785281835167,4,0.000950541254514275,960
BPIC14,handover,nb_0.775,raw,split,0.14459520150004157,0.34567957776463953,6,0.000950541254514275,960
BPIC14,handover,nb_0.775,raw,quality_level,0.14065154992220108,0.3161790328141558,10,0.000950541254514275,960
BPIC14,handover,nb_0.775,raw,rung,0.15999957540432277,0.44831597062229933,4,0.000950541254514275,960
BPIC14,handover,nb_0.800,raw,learner,0.15362421860094863,0.3691537664860055,4,0.002356251159652211,960
BPIC14,handover,nb_0.800,raw,split,0.16546197940920315,0.4371812243825358,6,0.002356251159652211,960
BPIC14,handover,nb_0.800,raw,quality_level,0.08274529191161235,0.17682940924791357,10,0.002356251159652211,960
BPIC14,handover,nb_0.800,raw,rung,0.20952046549703615,0.4979726058946953,4,0.002356251159652211,960
BPIC15_1,duration,ap,raw,learner,0.01177738260250302,0.35451201674103716,2,0.001969489150383295,216
BPIC15_1,duration,ap,raw,split,0.11107080463872884,0.736453526182189,6,0.001969489150383295,216
BPIC15_1,duration,ap,raw,quality_level,0.09117809979444773,0.42622487927777175,6,0.001969489150383295,216
BPIC15_1,duration,ap,raw,rung,0.05917860659934541,0.6108309024948305,3,0.001969489150383295,216
BPIC15_1,duration,auc,raw,learner,0.04111576701310919,0.5693047067572686,2,0.002103413376676562,216
BPIC15_1,duration,auc,raw,split,0.10990961421596912,0.6434121371278456,6,0.002103413376676562,216
BPIC15_1,duration,auc,raw,quality_level,0.0056439522638353,0.25868213215809943,6,0.002103413376676562,216
BPIC15_1,duration,auc,raw,rung,0.08921452607448493,0.6308337325250716,3,0.002103413376676562,216
BPIC15_1,duration,brier_skill,raw,learner,2.676258422809046e-05,0.3787211042307209,2,0.006469964272443693,216
BPIC15_1,duration,brier_skill,raw,split,0.30615652430044227,0.8538864024129771,6,0.006469964272443693,216
BPIC15_1,duration,brier_skill,raw,quality_level,0.0247472251817779,0.25844257926622494,6,0.006469964272443693,216
BPIC15_1,duration,brier_skill,raw,rung,0.05535401429154298,0.3813340654912817,3,0.006469964272443693,216
BPIC15_1,duration,logloss_skill,raw,learner,0.05688103866419466,0.4260699294793011,2,0.008142680689944162,216
BPIC15_1,duration,logloss_skill,raw,split,0.2647447823648915,0.8049934092850138,6,0.008142680689944162,216
BPIC15_1,duration,logloss_skill,raw,quality_level,0.038773764016205185,0.3416593641570035,6,0.008142680689944162,216
BPIC15_1,duration,logloss_skill,raw,rung,0.02759290792090747,0.28716319813248903,3,0.008142680689944162,216
BPIC15_1,duration,nagelkerke,raw,learner,0.06182097228498796,0.45449360609366296,2,0.03647607589963189,216
BPIC15_1,duration,nagelkerke,raw,split,0.26343164908417044,0.8126933117942057,6,0.03647607589963189,216
BPIC15_1,duration,nagelkerke,raw,quality_level,0.0413941435528471,0.3563335236665125,6,0.03647607589963189,216
BPIC15_1,duration,nagelkerke,raw,rung,0.023841678453718686,0.22339907580508978,3,0.03647607589963189,216
BPIC15_1,duration,nb_0.050,raw,learner,0.11271465768372334,0.5560949224863074,2,5.132787387552338e-05,216
BPIC15_1,duration,nb_0.050,raw,split,0.05321840884356708,0.7388622165346064,6,5.132787387552338e-05,216
BPIC15_1,duration,nb_0.050,raw,quality_level,0.01160371515552886,0.24420915312580305,6,5.132787387552338e-05,216
BPIC15_1,duration,nb_0.050,raw,rung,0.05419251954790715,0.6624205318442709,3,5.132787387552338e-05,216
BPIC15_1,duration,nb_0.075,raw,learner,0.047210617098004316,0.5665421650215363,2,8.633211055561867e-05,216
BPIC15_1,duration,nb_0.075,raw,split,0.04177245641845419,0.7539390711066789,6,8.633211055561867e-05,216
BPIC15_1,duration,nb_0.075,raw,quality_level,0.02194511716225714,0.4052113307640999,6,8.633211055561867e-05,216
BPIC15_1,duration,nb_0.075,raw,rung,0.057167217218080386,0.6011207510434597,3,8.633211055561867e-05,216
BPIC15_1,duration,nb_0.100,raw,learner,0.06632250743222967,0.5423676708338604,2,0.0001466615843453988,216
BPIC15_1,duration,nb_0.100,raw,split,0.07720323038067287,0.7637536658776729,6,0.0001466615843453988,216
BPIC15_1,duration,nb_0.100,raw,quality_level,0.016431362056695726,0.44894264031819875,6,0.0001466615843453988,216
BPIC15_1,duration,nb_0.100,raw,rung,0.029007014768150857,0.5622217657241297,3,0.0001466615843453988,216
BPIC15_1,duration,nb_0.125,raw,learner,0.06937607997199091,0.5776432085976326,2,0.0001341942058734046,216
BPIC15_1,duration,nb_0.125,raw,split,0.06340665283122583,0.8192567166851117,6,0.0001341942058734046,216
