log,target,learner,quality,level,rung,family,n_family,metric,V,se,q_maxt,sim_lo,sim_hi,sim_resolved
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,scalars,5,auc,0.003554070636427653,0.0016831729540908978,2.6123641982623726,-0.0008429901283229244,0.00795113140117823,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,scalars,5,brier_skill,0.007499887794576332,0.003186445261071708,2.6123641982623726,-0.0008242677251701965,0.015824043314322862,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,scalars,5,logloss_skill,0.0072510635271058055,0.004450874594960872,2.6123641982623726,-0.004376241915725516,0.018878368969937127,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,scalars,5,nagelkerke,0.010150362177169026,0.006593333026294045,2.6123641982623726,-0.007073824967942441,0.027374549322280492,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.050,-8.28132410844451e-05,0.0008983238054015411,3.8124637014983964,-0.0035076401413697295,0.0033420136592008393,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.075,-0.00019523170717561378,0.0018755361383168143,3.8124637014983964,-0.007345645155356944,0.006955181741005716,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.100,0.0009218201179293506,0.0018692807181259195,3.8124637014983964,-0.006204744767836573,0.008048385003695275,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.125,0.0004189059402905926,0.001641857170732142,3.8124637014983964,-0.005840614926170554,0.0066784268067517395,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.150,-0.00023980411789947809,0.0018942418144883232,3.8124637014983964,-0.00746153227749667,0.0069819240416977135,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.175,-0.0004572979111672204,0.0016644939899983738,3.8124637014983964,-0.006803120829398255,0.005888525007063814,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.200,-0.00012516092118436406,0.001643218161164346,3.8124637014983964,-0.006389870514266376,0.006139548671897648,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.225,0.0008121040416018688,0.00183100273633381,3.8124637014983964,-0.006168527428015021,0.007792735511218759,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.250,0.0037429075477995455,0.0019192579723246825,3.8124637014983964,-0.0035741938054997206,0.011060008901098812,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.275,0.005302383853131365,0.002350444169425877,3.8124637014983964,-0.003658599225203339,0.014263366931466069,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.300,0.005425342787665766,0.002416387024707991,3.8124637014983964,-0.003787045032805159,0.01463773060813669,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.325,0.005138882266617961,0.0026547171157962806,3.8124637014983964,-0.0049821303751018745,0.015259894908337797,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.350,0.00573264526919226,0.0028890772967419863,3.8124637014983964,-0.005281857055459674,0.016747147593844193,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.375,0.004791875268201962,0.0030555381264771022,3.8124637014983964,-0.0068572529275364065,0.01644100346394033,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.400,0.0012873694750393239,0.0030187479156892237,3.8124637014983964,-0.010221497377499783,0.01279623632757843,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.425,0.0019123966839352247,0.0037348451754327795,3.8124637014983964,-0.012326564978118657,0.016151358345989106,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.450,0.0021911288539811224,0.003635870744459589,3.8124637014983964,-0.011670496382611011,0.016052754090573256,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.475,0.001634754888938883,0.004629224789776068,3.8124637014983964,-0.01601399658815892,0.019283506366036686,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.500,0.001287369475039296,0.006382630792495412,3.8124637014983964,-0.02304617874141541,0.025620917691494,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.525,0.0003161960114131668,0.009134809637081326,3.8124637014983964,-0.034509934150057126,0.03514232617288346,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.550,0.008232807260128094,0.011508064086057193,3.8124637014983964,-0.03564126934248227,0.05210688386273846,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.575,-0.004833946166079073,0.010669395939358646,3.8124637014983964,-0.0455106309017983,0.035842738569640153,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.600,-0.0009655271062795068,0.007044748360800243,3.8124637014983964,-0.027823374518020763,0.02589232030546175,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.625,0.0034329852667715766,0.005773243887366577,3.8124637014983964,-0.018577297493710995,0.02544326802725415,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.650,-0.00015325827083800814,0.005321586242806829,3.8124637014983964,-0.020441612655932275,0.02013509611425626,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.675,-0.00037410736881486606,0.005529368485654837,3.8124637014983964,-0.02145462401258309,0.020706409274953357,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.700,0.008987746149811654,0.005971488275397515,3.8124637014983964,-0.013778336144064634,0.031753828443687945,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.725,0.012217006280802634,0.005953303969094382,3.8124637014983964,-0.010479749005356028,0.0349137615669613,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.750,0.005864683164068088,0.006107707929696006,3.8124637014983964,-0.017420731617251856,0.02915009794538803,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.775,0.0005324305853557781,0.007674144016453757,3.8124637014983964,-0.02872496491744528,0.029789826088156838,False
BPIC14,duration,hgb_iso,mask_rare,0.75,B_intake_g_km,decision-curve,31,nb_0.800,0.00042912315834643666,0.007547383978392968,3.8124637014983964,-0.02834500430054731,0.029203250617240183,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,scalars,5,ap,0.14943401988768756,0.00814306122675808,2.1816580810218578,0.13166864455807503,0.1671993952173001,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,scalars,5,auc,0.11780471369942402,0.005874362088866456,2.1816580810218578,0.10498886417740008,0.13062056322144797,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,scalars,5,brier_skill,0.119921266634745,0.008514246863121886,2.1816580810218578,0.10134609116200013,0.13849644210748988,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,scalars,5,logloss_skill,0.0963483853440733,0.008181484902915861,2.1816580810218578,0.07849918269086859,0.11419758799727803,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,scalars,5,nagelkerke,0.15703200317036745,0.012674893537589155,2.1816580810218578,0.12937971925799435,0.18468428708274054,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.050,-0.0001731549586310166,0.00022099760803953217,3.498777769823089,-0.0009463764768238082,0.000600066559561775,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.075,-0.00014497403998187108,0.00045481910866014395,3.498777769823089,-0.0017362850266527347,0.0014463369466889925,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.100,-0.00011125415216384216,0.00110444852680775,3.498777769823089,-0.003975474105672658,0.0037529658013449735,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.125,0.0006743363916872913,0.0015174463028111713,3.498777769823089,-0.00463487099948867,0.0059835437828632525,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.150,0.003218423687598282,0.001779960369289572,3.498777769823089,-0.003009262083638168,0.009446109458834732,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.175,0.005342366592545389,0.0021164282412702135,3.498777769823089,-0.002062545489436611,0.01274727867452739,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.200,0.011103561722214272,0.002988852801059206,3.498777769823089,0.0006462299845948517,0.021560893459833693,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.225,0.020457177661601766,0.0031110292173980544,3.498777769823089,0.009572377794499333,0.0313419775287042,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.250,0.02913269441663091,0.0031540417419909515,3.498777769823089,0.018097403284658878,0.040167985548602944,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.275,0.03801192666433198,0.0033264075841846603,3.498777769823089,0.026373565755415766,0.04965028757324819,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.300,0.04837852749453378,0.003245866274728725,3.498777769823089,0.03702196272869443,0.05973509226037313,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.325,0.06077125616533424,0.005062681425007555,3.498777769823089,0.043058058939821536,0.07848445339084695,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.350,0.060605393748005665,0.007776761925288285,3.498777769823089,0.033396232002600404,0.08781455549341093,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.375,0.07086253754827637,0.005951128246117451,3.498777769823089,0.05004086233539437,0.09168421276115837,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.400,0.08999666237543505,0.0058830612190782445,3.498777769823089,0.06941313856361576,0.11058018618725433,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.425,0.1057166667703196,0.006218379838609022,3.498777769823089,0.08395993762667826,0.12747339591396092,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.450,0.060467354130635476,0.02532040827243622,3.498777769823089,-0.028123127455809013,0.14905783571707998,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.475,0.05428067379147339,0.007154932886862696,3.498777769823089,0.02924715366234205,0.07931419392060472,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.500,0.04663138320698043,0.008346482986553258,3.498777769823089,0.017428894077421268,0.0758338723365396,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.525,0.03763485383462953,0.009834071908304008,3.498777769823089,0.0032276216550137446,0.0720420860142453,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.550,0.021170075811757935,0.013301192080452304,3.498777769823089,-0.02536783935147551,0.06770799097499139,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.575,0.019672351847333097,0.012658704734570458,3.498777769823089,-0.02461764287273631,0.0639623465674025,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.600,0.033364325561436176,0.014613675200203449,3.498777769823089,-0.01776567636445063,0.08449432748732298,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.625,0.04174414723692366,0.01697273713942301,3.498777769823089,-0.01763968815954029,0.1011279826333876,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.650,0.0676686351840121,0.015909882160713942,3.498777769823089,0.012003493159601232,0.12333377720842298,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.675,0.07613084955382195,0.015988274441977583,3.498777769823089,0.020191430358400125,0.13207026874924377,True
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.700,0.03664234968769371,0.015857585476644467,3.498777769823089,-0.01883981786105942,0.09212451723644685,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.725,0.02674217500422621,0.008844298952959255,3.498777769823089,-0.004202061562057255,0.057686411570509674,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.750,0.019954226863109707,0.008893643935297398,3.498777769823089,-0.011162656830430762,0.05107111055665017,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.775,0.010855226561134163,0.008649818902876045,3.498777769823089,-0.019408567529244084,0.041119020651512406,False
BPIC14,duration,hgb_iso,stale,1.0,B_half,decision-curve,31,nb_0.800,0.005864683164068067,0.009703489743965732,3.498777769823089,-0.02808567104182557,0.039815037369961705,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,scalars,5,ap,0.14566383226472268,0.008423072508964223,2.256782708593287,0.12665478787326476,0.1646728766561806,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,scalars,5,auc,0.11519651883101834,0.0060728263676853534,2.256782708593287,0.10149146929213665,0.12890156836990002,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,scalars,5,brier_skill,0.1193664685504302,0.009201239358437615,2.256782708593287,0.09860127066868021,0.1401316664321802,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,scalars,5,logloss_skill,0.0917065586170871,0.008230421047306527,2.256782708593287,0.07313228671308347,0.11028083052109072,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,scalars,5,nagelkerke,0.14941396627461678,0.012811956688143993,2.256782708593287,0.1205001639575673,0.17832776859166627,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.050,-0.00018444767332431722,0.00020775315700801372,3.715048944541048,-0.0009562608199920092,0.0005873654733433748,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.075,-0.0001391750783826251,0.00048382443526960155,3.715048944541048,-0.0019366065359741268,0.0016582563792088766,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.100,0.00040528298288278197,0.0010927848101830232,3.715048944541048,-0.003654466072798148,0.004465032038563712,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.125,0.000756074136134266,0.001552237565057003,3.715048944541048,-0.00501056439160772,0.006522712663876252,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.150,0.0007951399698772343,0.0018216560806154107,3.715048944541048,-0.005972401529729829,0.007562681469484298,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.175,0.005286017086903905,0.0021037321682524385,3.715048944541048,-0.0025294508843593678,0.013101485058167177,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.200,0.016020597911600598,0.0030215077053836288,3.715048944541048,0.0047955488997925046,0.02724564692340869,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.225,0.0216614910414773,0.0030186582469036763,3.715048944541048,0.010447027907387666,0.032875954175566935,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.250,0.028798931960139218,0.003210376688776418,3.715048944541048,0.016872225430921203,0.04072563848935723,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.275,0.038376927971431274,0.0030196849519982475,3.715048944541048,0.0271586505776637,0.04959520536519885,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.300,0.04801070764452259,0.003072567839460348,3.715048944541048,0.03659596773550465,0.059425447553540525,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.325,0.061147401155983605,0.004912326431074767,3.715048944541048,0.042897868032978195,0.07939693427898901,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.350,0.057232925849718896,0.007298689946672764,3.715048944541048,0.030117935466799885,0.0843479162326379,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.375,0.07860105850379062,0.005748062516797384,3.715048944541048,0.05724672491760654,0.0999553920899747,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.400,0.0905926667620274,0.005955552860402554,3.715048944541048,0.06846749639383047,0.11271783713022433,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.425,0.10634169397921553,0.0060384418630339476,3.715048944541048,0.08390858690927878,0.1287748010491523,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.450,0.061533660160466075,0.030551934554111752,3.715048944541048,-0.05196827205847396,0.1750355923794061,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.475,0.05415125569609905,0.013285975587333703,3.715048944541048,0.004793206113176844,0.10350930527902125,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.500,0.047346588470891154,0.007992776314316096,3.715048944541048,0.017653033260438454,0.07704014368134385,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.525,0.03735253596729626,0.010125430342459562,3.715048944541048,-0.0002639333394820337,0.07496900527407456,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.550,0.01778477089591378,0.012884319302149998,3.715048944541048,-0.030081105928668424,0.06565064772049597,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.575,0.018124142805455754,0.0131602332122941,3.715048944541048,-0.030766767699791482,0.06701505331070298,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.600,0.028286368187669844,0.01566642628413835,3.715048944541048,-0.029915172243948462,0.08648790861928815,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.625,0.03790587898726931,0.017174760690507437,3.715048944541048,-0.025899197588745426,0.10171095556328405,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.650,0.06371457179639126,0.015935138798252143,3.715048944541048,0.00451475122282953,0.12291439236995298,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.675,0.07171858323338799,0.01419822990182341,3.715048944541048,0.01897146422226778,0.1244657022445082,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.700,0.03187431459495543,0.01478202817398943,3.715048944541048,-0.023041643571000033,0.08679027276091089,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.725,0.026183014525168732,0.009196519507633782,3.715048944541048,-0.007982505565117308,0.06034853461545477,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.750,0.024388499499356314,0.008914334390599672,3.715048944541048,-0.008728689069726965,0.057505688068439594,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.775,0.021495891543095086,0.008903045136902309,3.715048944541048,-0.01157935689595515,0.05457113998214532,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake,decision-curve,31,nb_0.800,0.01315977685595765,0.009663644744227037,3.715048944541048,-0.02274113635150265,0.04906069006341795,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,scalars,5,ap,0.10796828302598216,0.007608765831944866,2.2141622597988606,0.09112124087724276,0.12481532517472156,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,scalars,5,auc,0.08241991311333452,0.005625984688792144,2.2141622597988606,0.06996307014120472,0.09487675608546432,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,scalars,5,brier_skill,0.08834860729470717,0.008466843632677365,2.2141622597988606,0.06960164166361466,0.10709557292579969,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,scalars,5,logloss_skill,0.07365135878270346,0.008337292092579966,2.2141622597988606,0.05519124128239343,0.09211147628301349,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,scalars,5,nagelkerke,0.11638501353964958,0.013128360851029,2.2141622597988606,0.08731669241028032,0.14545333466901886,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.050,0.0,0.00029191612570365774,4.22404471444651,-0.0012330667678402385,0.0012330667678402385,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.075,0.0,0.0005414527471473498,4.22404471444651,-0.002287120614710306,0.002287120614710306,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.100,-9.536070185478529e-05,0.001036568574201396,4.22404471444651,-0.004473872708871547,0.004283151305161976,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.125,0.002687128348693224,0.00136623798078803,4.22404471444651,-0.0030839219727305262,0.008458178670116974,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.150,0.003538162511464382,0.0017765535413338345,4.22404471444651,-0.003966079084738031,0.011042404107666794,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.175,0.00533586472650982,0.002232300471886905,4.22404471444651,-0.004093472282820511,0.014765201735840151,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.200,0.014339865541410368,0.003139289130417826,4.22404471444651,0.0010793678829495706,0.027600363199871164,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.225,0.01984809963040035,0.0028958042419464625,4.22404471444651,0.0076160930281346136,0.03208010623266609,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.250,0.026700996519334386,0.0029270142949185045,4.22404471444651,0.014337157257774498,0.03906483578089427,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.275,0.035375532088054135,0.002844876630468247,4.22404471444651,0.023358645993872336,0.04739241818223593,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.300,0.037241759813637976,0.004590509821093567,4.22404471444651,0.0178512410672329,0.05663227856004305,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.325,0.04766180856868879,0.004975870823696237,4.22404471444651,0.026643507716086097,0.06868010942129149,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.350,0.058437771640460795,0.005184114416075763,4.22404471444651,0.03653984054215001,0.08033570273877158,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.375,0.07130596481190102,0.006423817753852667,4.22404471444651,0.044171471382172006,0.09844045824163003,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.400,0.08482334429981403,0.015941212067974133,4.22404471444651,0.017486951722216967,0.15215973687741108,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.425,0.04367416492011468,0.01182711416346721,4.22404471444651,-0.006284094149234448,0.09363242398946381,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.450,0.037561280087385046,0.006490196380912874,4.22404471444651,0.01014640036887015,0.06497615980589994,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.475,0.03027021136018418,0.007375049554529816,4.22404471444651,-0.0008823277294085774,0.061422750449776936,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.500,0.019596624231154325,0.01065765629937607,4.22404471444651,-0.02542179252861272,0.06461504099092137,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.525,-0.002544625044229837,0.012666034276439631,4.22404471444651,-0.05604652018262299,0.050957270094163315,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.550,-0.011427390772262791,0.011407942721944226,4.22404471444651,-0.05961505092959983,0.03676026938507425,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.575,0.006739757839911875,0.012782851194366887,4.22404471444651,-0.04725557718320983,0.06073509286303358,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.600,0.04470032899442136,0.014330643831218326,4.22404471444651,-0.015832951335451893,0.10523360932429462,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.625,0.047132026891717915,0.01405973433677949,4.22404471444651,-0.012256919620077598,0.10652097340351344,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.650,0.054989067576680234,0.011633415064784252,4.22404471444651,0.005849002161315911,0.10412913299204456,True
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.675,0.02885028003036869,0.018228092899933993,4.22404471444651,-0.04814599943803746,0.10584655949877483,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.700,0.029681018452295798,0.009091541091215079,4.22404471444651,-0.008722057640224514,0.0680840945448161,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.725,0.024739600265276128,0.00846317191223896,4.22404471444651,-0.011009216318069018,0.060488416848621274,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.750,0.02653411529108854,0.009002760710756784,4.22404471444651,-0.011493948504610357,0.06456217908678744,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.775,0.02074095265341153,0.0091410576067867,4.22404471444651,-0.017871283414986897,0.05935318872180996,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g,decision-curve,31,nb_0.800,0.018881418967243588,0.009724748339634328,4.22404471444651,-0.022196352856111268,0.05995919079059844,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g_km,scalars,5,ap,0.003594390609910736,0.004151034965618104,2.426424415310081,-0.006477781979470874,0.013666563199292346,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g_km,scalars,5,auc,0.001220375289257114,0.0018891187423607089,2.426424415310081,-0.0033634285506267845,0.005804179129141013,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g_km,scalars,5,brier_skill,0.0016689122651964983,0.003791018122803846,2.426424415310081,-0.007529706666857743,0.01086753119725074,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g_km,scalars,5,logloss_skill,0.00059018318815518,0.005660018080142936,2.426424415310081,-0.01314342287260013,0.01432378924891049,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g_km,scalars,5,nagelkerke,0.0008299844793639433,0.00837605174982999,2.426424415310081,-0.01949387199032427,0.021153840949052156,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g_km,decision-curve,31,nb_0.050,-0.0004291231583464783,0.0010176091711229843,3.40331108478508,-0.003892363730408288,0.0030341174137153313,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g_km,decision-curve,31,nb_0.075,4.059273119494389e-05,0.0017175300676042424,3.40331108478508,-0.005804696386334242,0.00588588184872413,False
BPIC14,duration,hgb_iso,stale,1.0,B_intake_g_km,decision-curve,31,nb_0.100,0.0002622419301005485,0.0018922170172775185,3.40331108478508,-0.006177561219618991,0.006702045079820088,False
