learner,split,quality,level,rung,metric,log,target,V,se,n_draws,pct_lo,pct_hi,basic_lo,basic_hi,bc_lo,bc_hi,boot_shift,lo,hi,resolved
logit,rolling5,stale,1.0,B_intake_g,ap,BPIC15_4,duration,0.0506040800158447,0.15942465938923447,143,-0.27777707246257716,0.3299475604195166,-0.2287394003878272,0.3789852324942666,-0.06666666666666668,0.35225172094433327,-0.0506040800158447,-0.2287394003878272,0.3789852324942666,False
logit,rolling5,stale,1.0,B_intake_g,auc,BPIC15_4,duration,0.0226666666666667,0.05793530633092137,143,-0.090015873015873,0.10216190476190469,-0.05682857142857129,0.13534920634920639,-0.007804100513351915,0.2240090691702541,-0.0226666666666667,-0.05682857142857129,0.13534920634920639,False
logit,rolling5,stale,1.0,B_intake_g,brier_skill,BPIC15_4,duration,-0.0029188679246063,0.025008331295195738,143,-0.05843963404162342,0.03482097541777513,-0.04065871126698773,0.05260189819241082,-0.054371384466334424,0.039189168494394876,-0.0028915022750986,-0.04065871126698773,0.05260189819241082,False
logit,rolling5,stale,1.0,B_intake_g,logloss_skill,BPIC15_4,duration,-0.0019578503620409,0.020821111961032236,143,-0.04449484113624636,0.03105563603427264,-0.03497133675835444,0.04057914041216456,-0.040055463477846484,0.035779317990509915,-0.0023609633149953998,-0.03497133675835444,0.04057914041216456,False
logit,rolling5,stale,1.0,B_intake_g,nagelkerke,BPIC15_4,duration,-0.0015579345144239,0.01815113924895044,143,-0.0396468356965168,0.025218512927772482,-0.028334381956620282,0.036530966667669,-0.03726284749985547,0.027351123833103202,-0.0018021980781038002,-0.028334381956620282,0.036530966667669,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.050,BPIC15_4,duration,0.0008223684210526,0.0017145046052641254,143,-0.0028782894736842,0.004070723684210461,-0.002425986842105261,0.0045230263157894,-0.0004111842105263,0.006190162382739575,-0.0004111842105263,-0.002425986842105261,0.0045230263157894,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.075,BPIC15_4,duration,0.0,0.0031558042245042415,143,-0.0040857263513513,0.008519847972972948,-0.008519847972972948,0.0040857263513513,-0.00756957192996595,0.0025337837837837,0.0006334459459459,-0.008519847972972948,0.0040857263513513,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.100,BPIC15_4,duration,-0.0017361111111111,0.0059118880440675895,143,-0.008593749999999994,0.013802083333333276,-0.017274305555555477,0.005121527777777794,-0.0164930555555555,0.0043402777777777,0.0017361111111111,-0.017274305555555477,0.005121527777777794,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.125,BPIC15_4,duration,-0.0011160714285714,0.008347006113518268,143,-0.0122767857142857,0.018359374999999917,-0.020591517857142718,0.0100446428571429,-0.013732780071633479,0.014655555170913803,0.0011160714285714,-0.020591517857142718,0.0100446428571429,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.150,BPIC15_4,duration,0.0068933823529411,0.011871098410544538,143,-0.020542279411764678,0.024057904411764672,-0.010271139705882473,0.03432904411764688,-0.0082720588235294,0.032539476804062495,-0.008272058823529299,-0.010271139705882473,0.03432904411764688,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.175,BPIC15_4,duration,-0.0298295454545454,0.01349213863912181,143,-0.0265151515151515,0.0281723484848484,-0.0878314393939392,-0.0331439393939393,-0.03219696969592926,-0.03167189147300158,0.0298295454545454,-0.0878314393939392,-0.0331439393939393,True
logit,rolling5,stale,1.0,B_intake_g,nb_0.200,BPIC15_4,duration,-0.021484375,0.015406211184284653,143,-0.03125,0.029296875,-0.072265625,-0.01171875,-0.046873021914023705,-0.01171875,0.01953125,-0.072265625,-0.01171875,True
logit,rolling5,stale,1.0,B_intake_g,nb_0.225,BPIC15_4,duration,-0.0068044354838709,0.017843584049080378,143,-0.0408266129032258,0.03050655241935481,-0.04411542338709661,0.027217741935484,-0.04967550755732248,0.0181451612903225,0.0022681451612902997,-0.04411542338709661,0.027217741935484,False
