log,target,family,encoding,split,quality,level,quality_level,rung,metric,without_f,with_f,V
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake,brier_skill,0.021413713157025338,0.0037066419248900084,-0.01770707123213533
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake,nagelkerke,0.028873862790344977,0.0008382401163529262,-0.02803562267399205
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake,logloss_skill,0.015779879392600726,0.00045326805599732456,-0.015326611336603402
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g,auc,0.5699194765656981,0.5818842739459681,0.01196479738027001
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g,ap,0.5514071063290829,0.5754843651914664,0.024077258862383544
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g,brier_skill,0.02774964997399132,0.007838695359399295,-0.019910954614592025
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g,nagelkerke,0.03734028266330412,0.005620724587394513,-0.03171955807590961
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g,logloss_skill,0.02047318616752125,0.0030448084841496748,-0.017428377683371576
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g_km,auc,0.5824019520057307,0.5824365534179288,3.460141219802093e-05
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g_km,ap,0.5573807531206942,0.5759763711532424,0.018595618032548167
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g_km,brier_skill,0.027936078874250758,0.010298031800477836,-0.017638047073772922
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g_km,nagelkerke,0.03763163023485537,0.009855299214706403,-0.027776331020148967
BPIC14,duration,logistic,frequency,rolling1,mask_rare,0.5,mask_rare/0.5,B_intake_g_km,logloss_skill,0.020635238447293425,0.0053472560114123935,-0.015287982435881031
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_half,auc,0.5376338646131805,0.614087763507982,0.07645389889480148
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_half,ap,0.5269245384376804,0.5881710779884994,0.061246539550819046
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_half,brier_skill,0.021629000652761965,0.039787396265775765,0.0181583956130138
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_half,nagelkerke,0.029291375507104502,0.05255868687230535,0.02326731136520085
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_half,logloss_skill,0.01601060946301225,0.028987081665416414,0.012976472202404166
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake,auc,0.5322381549324601,0.614226680822759,0.08198852589029892
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake,ap,0.5223926428284252,0.5865869715403011,0.06419432871187591
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake,brier_skill,0.021413713157025338,0.03953726625218845,0.018123553095163114
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake,nagelkerke,0.028873862790344977,0.052041238245170304,0.023167375454825327
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake,logloss_skill,0.015779879392600726,0.028695937540872407,0.01291605814827168
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g,auc,0.5699194765656981,0.6271653704461727,0.05724589388047463
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g,ap,0.5514071063290829,0.5899369116965852,0.03852980536750239
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g,brier_skill,0.02774964997399132,0.046822224768297005,0.019072574794305686
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g,nagelkerke,0.03734028266330412,0.061534706399617216,0.024194423736313093
BPIC14,duration,logistic,frequency,rolling1,corrupt,0.15,corrupt/0.15,B_intake_g,logloss_skill,0.02047318616752125,0.034056285679713416,0.013583099512192165
