log,domain,target,f_rule,g_rule,instrument,base,with_f,base_g,with_gf,naive,honest,reduction
BPIC13_incidents,itsm,handover,amended,alt,nb_0.5,0.22849580943978826,0.3153947948831054,0.22849580943978826,0.3167181296868108,0.08689898544331714,0.08822232024702253,-0.015228426395939687
BPIC13_incidents,itsm,duration,registered,primary,auc,0.6492600637603044,0.6939624907750732,0.6707672151327643,0.6985517985246094,0.044702427014768786,0.027784583391845086,0.37845470039768503
BPIC13_incidents,itsm,duration,registered,primary,ap,0.25900431265903023,0.2898694387537926,0.2668252823267649,0.28274866859079123,0.030865126094762385,0.01592338626402634,0.48409780620567633
BPIC13_incidents,itsm,duration,registered,primary,brier_skill,0.10912528376559139,0.12356784457375036,0.1254488378255343,0.13776682878291935,0.014442560808158977,0.012317990957385061,0.14710478834014618
BPIC13_incidents,itsm,duration,registered,primary,nagelkerke,0.12425419447636911,0.14101675745146672,0.14178965013641606,0.15300372198028336,0.01676256297509761,0.011214071843867301,0.33100493877178094
BPIC13_incidents,itsm,duration,registered,primary,nb_0.2,-0.050838112042346714,-0.03561976179973533,-0.04400088222320247,-0.02238641376268196,0.015218350242611381,0.02161446846052051,-0.42028985507246364
BPIC13_incidents,itsm,duration,registered,primary,nb_0.3,-0.17247463608292898,-0.11494108009326363,-0.10561472052429266,-0.08998676665196297,0.05753355598966535,0.015627953872329695,0.728368017524644
BPIC13_incidents,itsm,duration,registered,primary,nb_0.4,-0.20041170416115278,-0.15982943684752243,-0.14894868401705635,-0.12704014115571244,0.04058226731363035,0.021908542861343916,0.46014492753623204
BPIC13_incidents,itsm,duration,registered,primary,nb_0.5,-0.1305690339655933,-0.16541685046316718,-0.14777238641376267,-0.16850463167181298,-0.034847816497573875,-0.020732245258050314,
BPIC13_incidents,itsm,duration,registered,alt,auc,0.6492600637603044,0.6939624907750732,0.6492735089978517,0.6947423145528263,0.044702427014768786,0.04546880555497457,-0.017144002940882475
BPIC13_incidents,itsm,duration,registered,alt,ap,0.25900431265903023,0.2898694387537926,0.25956340961536917,0.2905657454090299,0.030865126094762385,0.03100233579366074,-0.004445460500536846
BPIC13_incidents,itsm,duration,registered,alt,brier_skill,0.10912528376559139,0.12356784457375036,0.10778481614324031,0.1235099617221328,0.014442560808158977,0.015725145578892485,-0.08880591106868962
BPIC13_incidents,itsm,duration,registered,alt,nagelkerke,0.12425419447636911,0.14101675745146672,0.12210871863033333,0.14064580445477795,0.01676256297509761,0.01853708582444462,-0.10586226294769085
BPIC13_incidents,itsm,duration,registered,alt,nb_0.2,-0.050838112042346714,-0.03561976179973533,-0.050838112042346714,-0.035288928098809,0.015218350242611381,0.015549183943537714,-0.021739130434782483
BPIC13_incidents,itsm,duration,registered,alt,nb_0.3,-0.17247463608292898,-0.11494108009326363,-0.17247463608292898,-0.11475203226416288,0.05753355598966535,0.05772260381876611,-0.003285870755750153
BPIC13_incidents,itsm,duration,registered,alt,nb_0.4,-0.20041170416115278,-0.15982943684752243,-0.20070577856197622,-0.15997647404793416,0.04058226731363035,0.04072930451404205,-0.0036231884057971175
BPIC13_incidents,itsm,duration,registered,alt,nb_0.5,-0.1305690339655933,-0.16541685046316718,-0.1305690339655933,-0.16541685046316718,-0.034847816497573875,-0.034847816497573875,
BPIC13_incidents,itsm,duration,amended,primary,auc,0.6492600637603044,0.6939624907750732,0.6707672151327643,0.6985517985246094,0.044702427014768786,0.027784583391845086,0.37845470039768503
BPIC13_incidents,itsm,duration,amended,primary,ap,0.25900431265903023,0.2898694387537926,0.2668252823267649,0.28274866859079123,0.030865126094762385,0.01592338626402634,0.48409780620567633
BPIC13_incidents,itsm,duration,amended,primary,brier_skill,0.10912528376559139,0.12356784457375036,0.1254488378255343,0.13776682878291935,0.014442560808158977,0.012317990957385061,0.14710478834014618
BPIC13_incidents,itsm,duration,amended,primary,nagelkerke,0.12425419447636911,0.14101675745146672,0.14178965013641606,0.15300372198028336,0.01676256297509761,0.011214071843867301,0.33100493877178094
BPIC13_incidents,itsm,duration,amended,primary,nb_0.2,-0.050838112042346714,-0.03561976179973533,-0.04400088222320247,-0.02238641376268196,0.015218350242611381,0.02161446846052051,-0.42028985507246364
BPIC13_incidents,itsm,duration,amended,primary,nb_0.3,-0.17247463608292898,-0.11494108009326363,-0.10561472052429266,-0.08998676665196297,0.05753355598966535,0.015627953872329695,0.728368017524644
BPIC13_incidents,itsm,duration,amended,primary,nb_0.4,-0.20041170416115278,-0.15982943684752243,-0.14894868401705635,-0.12704014115571244,0.04058226731363035,0.021908542861343916,0.46014492753623204
BPIC13_incidents,itsm,duration,amended,primary,nb_0.5,-0.1305690339655933,-0.16541685046316718,-0.14777238641376267,-0.16850463167181298,-0.034847816497573875,-0.020732245258050314,
BPIC13_incidents,itsm,duration,amended,alt,auc,0.6492600637603044,0.6939624907750732,0.6492735089978517,0.6947423145528263,0.044702427014768786,0.04546880555497457,-0.017144002940882475
BPIC13_incidents,itsm,duration,amended,alt,ap,0.25900431265903023,0.2898694387537926,0.25956340961536917,0.2905657454090299,0.030865126094762385,0.03100233579366074,-0.004445460500536846
BPIC13_incidents,itsm,duration,amended,alt,brier_skill,0.10912528376559139,0.12356784457375036,0.10778481614324031,0.1235099617221328,0.014442560808158977,0.015725145578892485,-0.08880591106868962
BPIC13_incidents,itsm,duration,amended,alt,nagelkerke,0.12425419447636911,0.14101675745146672,0.12210871863033333,0.14064580445477795,0.01676256297509761,0.01853708582444462,-0.10586226294769085
BPIC13_incidents,itsm,duration,amended,alt,nb_0.2,-0.050838112042346714,-0.03561976179973533,-0.050838112042346714,-0.035288928098809,0.015218350242611381,0.015549183943537714,-0.021739130434782483
BPIC13_incidents,itsm,duration,amended,alt,nb_0.3,-0.17247463608292898,-0.11494108009326363,-0.17247463608292898,-0.11475203226416288,0.05753355598966535,0.05772260381876611,-0.003285870755750153
BPIC13_incidents,itsm,duration,amended,alt,nb_0.4,-0.20041170416115278,-0.15982943684752243,-0.20070577856197622,-0.15997647404793416,0.04058226731363035,0.04072930451404205,-0.0036231884057971175
BPIC13_incidents,itsm,duration,amended,alt,nb_0.5,-0.1305690339655933,-0.16541685046316718,-0.1305690339655933,-0.16541685046316718,-0.034847816497573875,-0.034847816497573875,
BPIC13_closed,itsm,handover,registered,primary,auc,0.6914583960654421,0.6829268292682926,0.7735872729097661,0.7645162099769145,-0.008531566797149504,-0.009071062932851648,
BPIC13_closed,itsm,handover,registered,primary,ap,0.4298374861521168,0.43100250413994357,0.5867106545928655,0.5722625695563154,0.0011650179878267553,-0.014448085036550151,13.401598247853546
BPIC13_closed,itsm,handover,registered,primary,brier_skill,0.10612085267740068,0.09860932395790245,0.25274735303939533,0.23925715114902812,-0.007511528719498228,-0.013490201890367204,
BPIC13_closed,itsm,handover,registered,primary,nagelkerke,0.1469292495888661,0.14316983348073306,0.33610443215667335,0.33033129341607914,-0.0037594161081330457,-0.005773138740594208,
BPIC13_closed,itsm,handover,registered,primary,nb_0.2,0.116331096196868,0.12416107382550336,0.14988814317673377,0.1644295302013423,0.007829977628635354,0.014541387024608526,-0.8571428571428588
BPIC13_closed,itsm,handover,registered,primary,nb_0.3,0.04186641099392776,0.05624800255672738,0.0811760945989134,0.09236177692553531,0.014381591562799619,0.011185682326621912,0.2222222222222231
BPIC13_closed,itsm,handover,registered,primary,nb_0.4,0.032065622669649504,0.005219985085756888,0.04623415361670393,0.02982848620432512,-0.026845637583892617,-0.01640566741237881,
BPIC13_closed,itsm,handover,registered,primary,nb_0.5,-0.035794183445190156,-0.0447427293064877,0.035794183445190156,-0.015659955257270694,-0.008948545861297542,-0.05145413870246085,
BPIC13_closed,itsm,handover,registered,alt,auc,0.6914583960654421,0.6829268292682926,0.6858877848037739,0.6779584462511292,-0.008531566797149504,-0.00792933855264466,
BPIC13_closed,itsm,handover,registered,alt,ap,0.4298374861521168,0.43100250413994357,0.4273526246480551,0.42916241050815074,0.0011650179878267553,0.001809785860095614,-0.5534402721726384
BPIC13_closed,itsm,handover,registered,alt,brier_skill,0.10612085267740068,0.09860932395790245,0.10072535516122638,0.09490344423695696,-0.007511528719498228,-0.0058219109242694245,
BPIC13_closed,itsm,handover,registered,alt,nagelkerke,0.1469292495888661,0.14316983348073306,0.1392623263742134,0.1369943920475343,-0.0037594161081330457,-0.0022679343266790997,
BPIC13_closed,itsm,handover,registered,alt,nb_0.2,0.116331096196868,0.12416107382550336,0.1174496644295302,0.12360178970917227,0.007829977628635354,0.006152125279642068,0.21428571428571375
BPIC13_closed,itsm,handover,registered,alt,nb_0.3,0.04186641099392776,0.05624800255672738,0.04186641099392776,0.05720677532758069,0.014381591562799619,0.015340364333652934,-0.0666666666666671
BPIC13_closed,itsm,handover,registered,alt,nb_0.4,0.032065622669649504,0.005219985085756888,0.02609992542878447,0.004474272930648737,-0.026845637583892617,-0.021625652498135733,
BPIC13_closed,itsm,handover,registered,alt,nb_0.5,-0.035794183445190156,-0.0447427293064877,-0.029082774049217,-0.0447427293064877,-0.008948545861297542,-0.015659955257270698,
BPIC13_closed,itsm,handover,amended,primary,auc,0.6914583960654421,0.6829268292682926,0.7735872729097661,0.7645162099769145,-0.008531566797149504,-0.009071062932851648,
BPIC13_closed,itsm,handover,amended,primary,ap,0.4298374861521168,0.43100250413994357,0.5867106545928655,0.5722625695563154,0.0011650179878267553,-0.014448085036550151,13.401598247853546
BPIC13_closed,itsm,handover,amended,primary,brier_skill,0.10612085267740068,0.09860932395790245,0.25274735303939533,0.23925715114902812,-0.007511528719498228,-0.013490201890367204,
BPIC13_closed,itsm,handover,amended,primary,nagelkerke,0.1469292495888661,0.14316983348073306,0.33610443215667335,0.33033129341607914,-0.0037594161081330457,-0.005773138740594208,
BPIC13_closed,itsm,handover,amended,primary,nb_0.2,0.116331096196868,0.12416107382550336,0.14988814317673377,0.1644295302013423,0.007829977628635354,0.014541387024608526,-0.8571428571428588
BPIC13_closed,itsm,handover,amended,primary,nb_0.3,0.04186641099392776,0.05624800255672738,0.0811760945989134,0.09236177692553531,0.014381591562799619,0.011185682326621912,0.2222222222222231
BPIC13_closed,itsm,handover,amended,primary,nb_0.4,0.032065622669649504,0.005219985085756888,0.04623415361670393,0.02982848620432512,-0.026845637583892617,-0.01640566741237881,
BPIC13_closed,itsm,handover,amended,primary,nb_0.5,-0.035794183445190156,-0.0447427293064877,0.035794183445190156,-0.015659955257270694,-0.008948545861297542,-0.05145413870246085,
BPIC13_closed,itsm,handover,amended,alt,auc,0.6914583960654421,0.6829268292682926,0.6858877848037739,0.6779584462511292,-0.008531566797149504,-0.00792933855264466,
BPIC13_closed,itsm,handover,amended,alt,ap,0.4298374861521168,0.43100250413994357,0.4273526246480551,0.42916241050815074,0.0011650179878267553,0.001809785860095614,-0.5534402721726384
BPIC13_closed,itsm,handover,amended,alt,brier_skill,0.10612085267740068,0.09860932395790245,0.10072535516122638,0.09490344423695696,-0.007511528719498228,-0.0058219109242694245,
BPIC13_closed,itsm,handover,amended,alt,nagelkerke,0.1469292495888661,0.14316983348073306,0.1392623263742134,0.1369943920475343,-0.0037594161081330457,-0.0022679343266790997,
BPIC13_closed,itsm,handover,amended,alt,nb_0.2,0.116331096196868,0.12416107382550336,0.1174496644295302,0.12360178970917227,0.007829977628635354,0.006152125279642068,0.21428571428571375
BPIC13_closed,itsm,handover,amended,alt,nb_0.3,0.04186641099392776,0.05624800255672738,0.04186641099392776,0.05720677532758069,0.014381591562799619,0.015340364333652934,-0.0666666666666671
BPIC13_closed,itsm,handover,amended,alt,nb_0.4,0.032065622669649504,0.005219985085756888,0.02609992542878447,0.004474272930648737,-0.026845637583892617,-0.021625652498135733,
BPIC13_closed,itsm,handover,amended,alt,nb_0.5,-0.035794183445190156,-0.0447427293064877,-0.029082774049217,-0.0447427293064877,-0.008948545861297542,-0.015659955257270698,
BPIC17,lending,duration,registered,primary,auc,0.569591267430465,0.5745104785372535,0.5870320070950785,0.5891186263269135,0.004919211106788501,0.002086619231834952,0.5758223856350825
BPIC17,lending,duration,registered,primary,ap,0.540403582065051,0.5531533020757549,0.55298974806345,0.5655610460779467,0.012749720010703847,0.012571298014496635,0.013994189367093623
BPIC17,lending,duration,registered,primary,brier_skill,0.01890931019037667,0.01668882289027307,0.025221262904503883,0.023192497263931133,-0.002220487300103602,-0.0020287656405727494,
BPIC17,lending,duration,registered,primary,nagelkerke,0.0252413218775341,0.021587391818665907,0.033510331251560256,0.03021374048774783,-0.0036539300588681947,-0.003296590763812425,
BPIC17,lending,duration,registered,primary,nb_0.2,0.3675288268274622,0.36692055432137943,0.3671056807362742,0.36702634084417646,-0.0006082725060827521,-7.933989209774062e-05,
BPIC17,lending,duration,registered,primary,nb_0.3,0.2770095661241329,0.2766468694745432,0.27802209427090413,0.2763446222665518,-0.00036269664958971104,-0.0016774720043523095,
BPIC17,lending,duration,registered,primary,nb_0.4,0.17088049649141362,0.16844740646708273,0.1719030995451179,0.17098628301421062,-0.0024330900243308973,-0.0009168165309072773,
BPIC17,lending,duration,registered,primary,nb_0.5,0.04792129482703904,0.050354384851369935,0.05818258753834762,0.05786522796995663,0.0024330900243308973,-0.0003173595683909902,1.1304347826086971
BPIC17,lending,duration,amended,primary,auc,0.569591267430465,0.5745104785372535,0.5870320070950785,0.5891186263269135,0.004919211106788501,0.002086619231834952,0.5758223856350825
BPIC17,lending,duration,amended,primary,ap,0.540403582065051,0.5531533020757549,0.55298974806345,0.5655610460779467,0.012749720010703847,0.012571298014496635,0.013994189367093623
BPIC17,lending,duration,amended,primary,brier_skill,0.01890931019037667,0.01668882289027307,0.025221262904503883,0.023192497263931133,-0.002220487300103602,-0.0020287656405727494,
BPIC17,lending,duration,amended,primary,nagelkerke,0.0252413218775341,0.021587391818665907,0.033510331251560256,0.03021374048774783,-0.0036539300588681947,-0.003296590763812425,
BPIC17,lending,duration,amended,primary,nb_0.2,0.3675288268274622,0.36692055432137943,0.3671056807362742,0.36702634084417646,-0.0006082725060827521,-7.933989209774062e-05,
BPIC17,lending,duration,amended,primary,nb_0.3,0.2770095661241329,0.2766468694745432,0.27802209427090413,0.2763446222665518,-0.00036269664958971104,-0.0016774720043523095,
BPIC17,lending,duration,amended,primary,nb_0.4,0.17088049649141362,0.16844740646708273,0.1719030995451179,0.17098628301421062,-0.0024330900243308973,-0.0009168165309072773,
BPIC17,lending,duration,amended,primary,nb_0.5,0.04792129482703904,0.050354384851369935,0.05818258753834762,0.05786522796995663,0.0024330900243308973,-0.0003173595683909902,1.1304347826086971
BPIC19,procurement,duration,registered,primary,auc,0.6205450771663794,0.6211700089298913,0.6344234882170156,0.6381841420283034,0.0006249317635118601,0.003760653811287873,-5.017703101142661
BPIC19,procurement,duration,registered,primary,ap,0.20165801934838756,0.19980104735767423,0.21285485847610564,0.21165214380622757,-0.0018569719907133297,-0.0012027146698780633,
BPIC19,procurement,duration,registered,primary,brier_skill,-0.11082843839700063,-0.1584671684438168,-0.3155017969823175,-0.3198591466621601,-0.04763873004681618,-0.0043573496798425815,
BPIC19,procurement,duration,registered,primary,nagelkerke,-0.19088921507308934,-0.3122081903068043,-0.7421463622507534,-0.7823486171984161,-0.12131897523371496,-0.04020225494766272,
BPIC19,procurement,duration,registered,primary,nb_0.2,-0.027505594470412204,0.006379020404920486,-0.024466704625203586,-0.025006289641291826,0.03388461487533269,-0.0005395850160882405,1.0159241891363815
BPIC19,procurement,duration,registered,primary,nb_0.3,-0.07789507932514514,-0.07744109017926898,-0.14418316948738955,-0.14131168813972272,0.00045398914587616024,0.002871481347666821,-5.325000000000237
BPIC19,procurement,duration,registered,primary,nb_0.4,-0.16185343590965873,-0.16497398074707703,-0.27734890516103694,-0.2618609393413753,-0.0031205448374183042,0.015487965819661664,
BPIC19,procurement,duration,registered,primary,nb_0.5,-0.2955998993657393,-0.29680486222375235,-0.3010288529018419,-0.29724182677665817,-0.0012049628580130256,0.0037870261251837234,
BPIC19,procurement,duration,amended,primary,auc,0.6205450771663794,0.6667236670077512,0.6344234882170156,0.6588462668274954,0.0461785898413718,0.02442277861047981,0.4711233345501765
BPIC19,procurement,duration,amended,primary,ap,0.20165801934838756,0.2313698499604404,0.21285485847610564,0.22248940494218356,0.029711830612052847,0.00963454646607792,0.6757336634057954
BPIC19,procurement,duration,amended,primary,brier_skill,-0.11082843839700063,-0.2711033788902759,-0.3155017969823175,-0.40943984307461845,-0.1602749404932753,-0.09393804609230094,
BPIC19,procurement,duration,amended,primary,nagelkerke,-0.19088921507308934,-0.9964919930639867,-0.7421463622507534,-1.7175336582461826,-0.8056027779908974,-0.9753872959954293,
BPIC19,procurement,duration,amended,primary,nb_0.2,-0.027505594470412204,0.02391387825902729,-0.024466704625203586,0.004988678645674713,0.05141947272943949,0.0294553832708783,0.42715508916500344
BPIC19,procurement,duration,amended,primary,nb_0.3,-0.07789507932514514,-0.054232786717790894,-0.14418316948738955,-0.0849356943291081,0.023662292607354245,0.05924747515828145,-1.5038772084099463
BPIC19,procurement,duration,amended,primary,nb_0.4,-0.16185343590965873,-0.15619055185533384,-0.27734890516103694,-0.19428591605866802,0.005662884054324885,0.08306298910236892,-13.667965705377927
BPIC19,procurement,duration,amended,primary,nb_0.5,-0.2955998993657393,-0.2921703896929331,-0.3010288529018419,-0.3251281100621019,0.0034295096728062524,-0.024099257160260013,8.027027027026985
BPIC15_1,permitting,handover,registered,primary,auc,0.947419502169445,0.951130395067367,0.9440511532313313,0.951130395067367,0.0037108928979219247,0.007079241836035699,-0.9076923076923151
BPIC15_1,permitting,handover,registered,primary,ap,0.9899475623039155,0.9910136001757585,0.9891989092580389,0.9909122414180718,0.0010660378718430064,0.0017133321600328877,-0.6071963344705706
BPIC15_1,permitting,handover,registered,primary,brier_skill,0.4875541668915915,0.5110721699645183,0.4970976842277618,0.5198106015617021,0.02351800307292684,0.02271291733394032,0.034232742316175235
BPIC15_1,permitting,handover,registered,primary,nagelkerke,0.6159735543515964,0.6408056408096364,0.6193537793479967,0.6436936355374996,0.024832086458040026,0.02433985618950285,0.019822348370481024
BPIC15_1,permitting,handover,registered,primary,nb_0.2,0.79375,0.7972222222222223,0.7958333333333333,0.7951388888888888,0.003472222222222321,-0.000694444444444442,1.1999999999999935
BPIC15_1,permitting,handover,registered,primary,nb_0.3,0.78015873015873,0.7753968253968254,0.78015873015873,0.7837301587301588,-0.004761904761904634,0.003571428571428781,
BPIC15_1,permitting,handover,registered,primary,nb_0.4,0.7509259259259259,0.7537037037037037,0.7564814814814814,0.7666666666666667,0.002777777777777768,0.010185185185185297,-2.66666666666672
BPIC15_1,permitting,handover,registered,primary,nb_0.5,0.7277777777777777,0.7388888888888889,0.7527777777777778,0.75,0.011111111111111183,-0.002777777777777768,1.2499999999999976
BPIC15_1,permitting,handover,amended,primary,auc,0.947419502169445,0.951130395067367,0.9440511532313313,0.951130395067367,0.0037108928979219247,0.007079241836035699,-0.9076923076923151
BPIC15_1,permitting,handover,amended,primary,ap,0.9899475623039155,0.9910136001757585,0.9891989092580389,0.9909122414180718,0.0010660378718430064,0.0017133321600328877,-0.6071963344705706
BPIC15_1,permitting,handover,amended,primary,brier_skill,0.4875541668915915,0.5110721699645183,0.4970976842277618,0.5198106015617021,0.02351800307292684,0.02271291733394032,0.034232742316175235
BPIC15_1,permitting,handover,amended,primary,nagelkerke,0.6159735543515964,0.6408056408096364,0.6193537793479967,0.6436936355374996,0.024832086458040026,0.02433985618950285,0.019822348370481024
BPIC15_1,permitting,handover,amended,primary,nb_0.2,0.79375,0.7972222222222223,0.7958333333333333,0.7951388888888888,0.003472222222222321,-0.000694444444444442,1.1999999999999935
BPIC15_1,permitting,handover,amended,primary,nb_0.3,0.78015873015873,0.7753968253968254,0.78015873015873,0.7837301587301588,-0.004761904761904634,0.003571428571428781,
BPIC15_1,permitting,handover,amended,primary,nb_0.4,0.7509259259259259,0.7537037037037037,0.7564814814814814,0.7666666666666667,0.002777777777777768,0.010185185185185297,-2.66666666666672
BPIC15_1,permitting,handover,amended,primary,nb_0.5,0.7277777777777777,0.7388888888888889,0.7527777777777778,0.75,0.011111111111111183,-0.002777777777777768,1.2499999999999976
BPIC15_1,permitting,duration,registered,primary,auc,0.8057980537563754,0.8053599924903784,0.8007916392878376,0.8018867924528302,-0.0004380612659969918,0.001095153164992646,
BPIC15_1,permitting,duration,registered,primary,ap,0.7473404940981613,0.7684277979945006,0.735698159319101,0.7575840364288339,0.021087303896339282,0.021885877109732887,-0.037869858438007054
BPIC15_1,permitting,duration,registered,primary,brier_skill,0.16443201297206,0.11028116268774435,0.14125380808686927,0.08918376414217033,-0.054150850284315655,-0.05207004394469894,
BPIC15_1,permitting,duration,registered,primary,nagelkerke,0.18929431100030827,0.11247100880955538,0.15510264579676378,0.07604737955828882,-0.0768233021907529,-0.07905526623847496,
BPIC15_1,permitting,duration,registered,primary,nb_0.2,0.30277777777777776,0.30625,0.3020833333333333,0.30694444444444446,0.0034722222222222654,0.004861111111111149,-0.3999999999999937
BPIC15_1,permitting,duration,registered,primary,nb_0.3,0.22619047619047616,0.22698412698412695,0.225,0.2265873015873016,0.0007936507936507908,0.0015873015873015817,-1.0
BPIC15_1,permitting,duration,registered,primary,nb_0.4,0.18888888888888886,0.15648148148148147,0.1509259259259259,0.15462962962962962,-0.032407407407407385,0.003703703703703709,
BPIC15_1,permitting,duration,registered,primary,nb_0.5,0.14722222222222223,0.12777777777777777,0.13055555555555556,0.1111111111111111,-0.01944444444444446,-0.01944444444444446,
BPIC15_1,permitting,duration,amended,primary,auc,0.8057980537563754,0.8053599924903784,0.8007916392878376,0.8018867924528302,-0.0004380612659969918,0.001095153164992646,
BPIC15_1,permitting,duration,amended,primary,ap,0.7473404940981613,0.7684277979945006,0.735698159319101,0.7575840364288339,0.021087303896339282,0.021885877109732887,-0.037869858438007054
BPIC15_1,permitting,duration,amended,primary,brier_skill,0.16443201297206,0.11028116268774435,0.14125380808686927,0.08918376414217033,-0.054150850284315655,-0.05207004394469894,
BPIC15_1,permitting,duration,amended,primary,nagelkerke,0.18929431100030827,0.11247100880955538,0.15510264579676378,0.07604737955828882,-0.0768233021907529,-0.07905526623847496,
BPIC15_1,permitting,duration,amended,primary,nb_0.2,0.30277777777777776,0.30625,0.3020833333333333,0.30694444444444446,0.0034722222222222654,0.004861111111111149,-0.3999999999999937
BPIC15_1,permitting,duration,amended,primary,nb_0.3,0.22619047619047616,0.22698412698412695,0.225,0.2265873015873016,0.0007936507936507908,0.0015873015873015817,-1.0
BPIC15_1,permitting,duration,amended,primary,nb_0.4,0.18888888888888886,0.15648148148148147,0.1509259259259259,0.15462962962962962,-0.032407407407407385,0.003703703703703709,
BPIC15_1,permitting,duration,amended,primary,nb_0.5,0.14722222222222223,0.12777777777777777,0.13055555555555556,0.1111111111111111,-0.01944444444444446,-0.01944444444444446,
BPIC15_3,permitting,handover,registered,primary,auc,0.8965731070496085,0.870593994778068,0.9011749347258486,0.8740208877284595,-0.025979112271540483,-0.027154046997389103,
BPIC15_3,permitting,handover,registered,primary,ap,0.9844843374970762,0.9818712972109496,0.9867797270733125,0.9823824555496639,-0.0026130402861266333,-0.00439727152364866,
BPIC15_3,permitting,handover,registered,primary,brier_skill,0.24687665579793927,0.3149855085865023,0.25324015149818757,0.3223010754788872,0.06810885278856305,0.06906092398069963,-0.013978670219159106
BPIC15_3,permitting,handover,registered,primary,nagelkerke,0.39972477255005795,0.3964718288247873,0.40804678843423176,0.4046744928848263,-0.0032529437252706295,-0.003372295549405435,
BPIC15_3,permitting,handover,registered,primary,nb_0.2,0.8817966903073287,0.8817966903073287,0.8817966903073287,0.8817966903073287,0.0,0.0,
BPIC15_3,permitting,handover,registered,primary,nb_0.3,0.8649105032083755,0.8649105032083755,0.8649105032083755,0.8649105032083755,0.0,0.0,
BPIC15_3,permitting,handover,registered,primary,nb_0.4,0.8423955870764381,0.8423955870764381,0.8423955870764381,0.8439716312056738,0.0,0.0015760441292356209,
BPIC15_3,permitting,handover,registered,primary,nb_0.5,0.8108747044917257,0.8132387706855791,0.8108747044917257,0.817966903073286,0.0023640661938534313,0.007092198581560294,-2.0
BPIC15_3,permitting,handover,amended,primary,auc,0.8965731070496085,0.8946801566579634,0.9011749347258486,0.8981396866840732,-0.001892950391645054,-0.0030352480417754624,
BPIC15_3,permitting,handover,amended,primary,ap,0.9844843374970762,0.9848361762315977,0.9867797270733125,0.9868152489687645,0.0003518387345214924,3.552189545197315e-05,0.8990392700784249
BPIC15_3,permitting,handover,amended,primary,brier_skill,0.24687665579793927,0.24077668158650378,0.25324015149818757,0.24521485548182698,-0.006099974211435488,-0.008025296016360595,
BPIC15_3,permitting,handover,amended,primary,nagelkerke,0.39972477255005795,0.3974400791947215,0.40804678843423176,0.4045408322839168,-0.0022846933553364313,-0.0035059561503149594,
BPIC15_3,permitting,handover,amended,primary,nb_0.2,0.8817966903073287,0.8817966903073287,0.8817966903073287,0.8817966903073287,0.0,0.0,
BPIC15_3,permitting,handover,amended,primary,nb_0.3,0.8649105032083755,0.8649105032083755,0.8649105032083755,0.8649105032083755,0.0,0.0,
BPIC15_3,permitting,handover,amended,primary,nb_0.4,0.8423955870764381,0.8423955870764381,0.8423955870764381,0.8439716312056738,0.0,0.0015760441292356209,
BPIC15_3,permitting,handover,amended,primary,nb_0.5,0.8108747044917257,0.8132387706855791,0.8108747044917257,0.8156028368794326,0.0023640661938534313,0.004728132387706863,-1.0
BPIC15_3,permitting,duration,registered,primary,auc,0.7411015994593375,0.741090335661185,0.7426560036044154,0.7403581887812571,-1.1263798152527649e-05,-0.002297814823158273,
BPIC15_3,permitting,duration,registered,primary,ap,0.740760304210182,0.7640468066374662,0.7467247110957078,0.7637738117099842,0.02328650242728414,0.017049100614276336,0.2678548155733175
BPIC15_3,permitting,duration,registered,primary,brier_skill,0.04475465206963236,-0.004132240296305545,0.04821988200102689,-0.004371528993307061,-0.048886892365937906,-0.052591410994333954,
BPIC15_3,permitting,duration,registered,primary,nagelkerke,0.06793405043394089,0.002926462197320441,0.07383591234931194,0.0032935801144291545,-0.06500758823662045,-0.07054233223488279,
BPIC15_3,permitting,duration,registered,primary,nb_0.2,0.3203309692671395,0.3126477541371158,0.3203309692671395,0.3132387706855792,-0.0076832151300236795,-0.007092198581560294,
BPIC15_3,permitting,duration,registered,primary,nb_0.3,0.22289766970618033,0.22863897331982436,0.22492401215805471,0.22965214454576155,0.005741303613644028,0.004728132387706835,0.17647058823529616
BPIC15_3,permitting,duration,registered,primary,nb_0.4,0.11032308904649328,0.12056737588652479,0.11032308904649328,0.12056737588652479,0.010244286840031508,0.010244286840031508,0.0
BPIC15_3,permitting,duration,registered,primary,nb_0.5,0.0425531914893617,0.004728132387706856,0.05673758865248227,0.002364066193853428,-0.037825059101654845,-0.05437352245862884,
BPIC15_3,permitting,duration,amended,primary,auc,0.7411015994593375,0.7773597657129985,0.7426560036044154,0.7780355936021627,0.03625816625366096,0.03537958999774726,0.024231127679409048
BPIC15_3,permitting,duration,amended,primary,ap,0.740760304210182,0.7509227062657505,0.7467247110957078,0.7549832310974409,0.010162402055568509,0.008258520001733105,0.18734567314153527
BPIC15_3,permitting,duration,amended,primary,brier_skill,0.04475465206963236,0.14274911121531342,0.04821988200102689,0.14346990526647452,0.09799445914568106,0.09525002326544763,0.028006031199718007
BPIC15_3,permitting,duration,amended,primary,nagelkerke,0.06793405043394089,0.18496208808075293,0.07383591234931194,0.1883365976855532,0.11702803764681204,0.11450068533624125,0.021596126547026917
BPIC15_3,permitting,duration,amended,primary,nb_0.2,0.3203309692671395,0.32210401891252954,0.3203309692671395,0.32210401891252954,0.0017730496453900457,0.0017730496453900457,0.0
