log,target,metric,measure,sum_first_order,interaction_total,largest_involvement,largest_involvement_axis,largest_first_order,largest_first_order_axis,var,mean,n_cells,check_sum,scale
BPIC15_3,handover,logloss_skill,reference,0.3922873391505226,0.6077126608494774,0.47587031603024976,rung,0.2433572002388186,rung,0.1442426516733189,-0.013206279050068739,216,1.0,raw-within-metric
BPIC15_3,handover,nagelkerke,reference,0.38200729287334706,0.6179927071266529,0.46606723854046817,learner,0.2092772883846324,rung,0.7641861985837453,-0.003379037910567767,216,1.0,raw-within-metric
BPIC15_4,duration,ap,reference,0.3447003339255767,0.6552996660744232,0.5427114644709954,split,0.2778744028845421,split,0.001327954369292111,0.0062733638490253965,216,0.9999999999999999,raw-within-metric
BPIC15_4,duration,auc,reference,0.3792629846301095,0.6207370153698906,0.48786925954342975,split,0.1921721206695377,split,0.0015660064464208304,-0.003925838206096613,216,1.0,raw-within-metric
BPIC15_4,duration,brier_skill,reference,0.37182452595043775,0.6281754740495622,0.49917457217312866,learner,0.22533238585008433,learner,0.013428491336872333,-0.03413349538609911,216,0.9999999999999999,raw-within-metric
BPIC15_4,duration,logloss_skill,reference,0.43494297452548497,0.5650570254745151,0.44484297123334104,learner,0.2725861747723364,learner,0.018296435487435238,-0.05174581351222262,216,0.9999999999999999,raw-within-metric
BPIC15_4,duration,nagelkerke,reference,0.47186825615599287,0.5281317438440072,0.41985430126568557,learner,0.29396541168957036,learner,0.2524786337842714,-0.21308390453475803,216,1.0,raw-within-metric
BPIC15_4,handover,ap,reference,0.3548096974468118,0.6451903025531882,0.5207655006395634,rung,0.17027918041545165,split,5.876059672675236e-05,-0.0015427279930935907,216,0.9999999999999998,raw-within-metric
BPIC15_4,handover,auc,reference,0.29097473599216633,0.7090252640078336,0.5413756379953164,split,0.09235936067535867,split,0.0008657769636383307,-0.018493166213689072,216,0.9999999999999999,raw-within-metric
BPIC15_4,handover,brier_skill,reference,0.2200929705374996,0.7799070294625003,0.6436185570854045,split,0.07153860885548252,learner,0.009660278382061044,-0.033094513204515875,216,1.0,raw-within-metric
BPIC15_4,handover,logloss_skill,reference,0.30776813427001815,0.6922318657299819,0.554069049814963,split,0.20172929097931536,learner,0.02055995945010589,-0.08310501646829052,216,0.9999999999999998,raw-within-metric
BPIC15_4,handover,nagelkerke,reference,0.060116126283580124,0.9398838737164199,0.8897769624099526,split,0.0230233800128577,rung,2.9455934310115515,-0.2348327272170904,216,1.0,raw-within-metric
BPIC15_5,duration,ap,reference,0.2244057973869403,0.7755942026130597,0.6058202444128256,rung,0.08108932612461674,learner,0.0027581578086074495,0.03468654881509334,216,0.9999999999999998,raw-within-metric
BPIC15_5,duration,auc,reference,0.12746187241457177,0.8725381275854283,0.8193325526625499,rung,0.06581825284285005,split,0.0022359152175733233,0.03493045753130282,216,1.0,raw-within-metric
BPIC15_5,duration,brier_skill,reference,0.34084706277483523,0.6591529372251648,0.5324959478574015,split,0.10632067163586303,rung,0.008710689708446726,0.0038342174722829254,216,1.0,raw-within-metric
BPIC15_5,duration,logloss_skill,reference,0.41146421082397217,0.5885357891760279,0.5135194001827738,split,0.23018639171258362,learner,0.010241024720842408,-0.024057466697892917,216,1.0000000000000002,raw-within-metric
BPIC15_5,duration,nagelkerke,reference,0.29698534685707556,0.7030146531429244,0.6337053925036422,split,0.17494536803298433,learner,0.13338492950312877,-0.08895675084018811,216,1.0,raw-within-metric
BPIC17,duration,ap,reference,0.6690319062338818,0.33096809376611824,0.2100856699470964,learner,0.26615343095771127,quality_level,7.392572458421058e-05,0.013403658808059347,216,1.0000000000000002,raw-within-metric
BPIC17,duration,auc,reference,0.6656443864889012,0.33435561351109877,0.23917266143325205,rung,0.43178856308488006,rung,0.00011788145559214739,0.008694267424447932,216,1.0000000000000004,raw-within-metric
BPIC17,duration,brier_skill,reference,0.4540302112331985,0.5459697887668016,0.4274311923387832,split,0.32061516229193837,split,1.553350099449512e-05,0.0002428318300414041,216,0.9999999999999999,raw-within-metric
BPIC17,duration,logloss_skill,reference,0.46780579320864124,0.5321942067913588,0.4129108756858459,split,0.3112548602672108,split,9.080833640728655e-06,7.234258555935256e-05,216,1.0,raw-within-metric
BPIC17,duration,nagelkerke,reference,0.46763435148420535,0.5323656485157946,0.4131525813355714,split,0.3116190221935793,split,3.0015809611962815e-05,0.0001317767235520901,216,1.0,raw-within-metric
BPIC19,duration,ap,reference,0.6327854517946332,0.3672145482053668,0.32378269664752296,split,0.3478839960176527,split,0.004640686940548714,0.03711565437331451,324,1.0000000000000004,raw-within-metric
BPIC19,duration,auc,reference,0.45150882017777666,0.5484911798222234,0.49621491348715663,split,0.19248905777179867,split,0.006261568583353282,0.041497027769917004,324,1.0,raw-within-metric
BPIC19,duration,brier_skill,reference,0.5256890851335146,0.47431091486648536,0.41766048012541723,split,0.497821684979592,split,0.02307957219907983,-0.03812901300377613,324,1.0000000000000002,raw-within-metric
BPIC19,duration,logloss_skill,reference,0.6233784309570165,0.3766215690429835,0.295143617812462,split,0.573847065707098,split,0.03385544929677419,-0.11249939691496229,324,1.0000000000000002,raw-within-metric
BPIC19,duration,nagelkerke,reference,0.5259100876382534,0.4740899123617466,0.38099418851030153,learner,0.45399105510838567,split,0.3016766318366821,-0.39981855652772447,324,1.0000000000000004,raw-within-metric
Helpdesk,duration,ap,reference,0.5144374601307052,0.48556253986929476,0.40718635630996697,split,0.20241064581746698,split,0.00032686267803437835,0.0008145286688600734,216,0.9999999999999999,raw-within-metric
Helpdesk,duration,auc,reference,0.6090881796470865,0.3909118203529135,0.3485046193283337,split,0.4723451746895196,split,0.0003057765113661091,-0.01327139811154887,216,1.0,raw-within-metric
Helpdesk,duration,brier_skill,reference,0.6880409894153501,0.3119590105846499,0.22955550357408894,learner,0.33611210783029977,learner,0.0014828295838091709,-0.046271244503963624,216,0.9999999999999999,raw-within-metric
Helpdesk,duration,logloss_skill,reference,0.7419256352445859,0.2580743647554141,0.21463071206023154,split,0.46414195323241336,learner,0.002019175522972257,-0.05210926472246002,216,0.9999999999999998,raw-within-metric
Helpdesk,duration,nagelkerke,reference,0.7414422685007475,0.25855773149925254,0.2176002698403685,split,0.46762230827828843,learner,0.008052148476239342,-0.09958458631413054,216,0.9999999999999999,raw-within-metric
RoadFines,duration,ap,reference,0.6402283599214017,0.3597716400785983,0.253371095582458,split,0.3875015629658541,quality_level,0.000249673144407663,0.029701497807440448,324,1.0,raw-within-metric
RoadFines,duration,auc,reference,0.6209309015084663,0.3790690984915337,0.2994415850478777,split,0.30274856861022587,rung,0.0002635722861675438,0.02769379637198956,324,0.9999999999999998,raw-within-metric
RoadFines,duration,brier_skill,reference,0.5834682095627983,0.4165317904372017,0.34219959133485156,split,0.4066278190387875,quality_level,9.68208801294809e-05,0.007305556681617042,324,1.0,raw-within-metric
RoadFines,duration,logloss_skill,reference,0.6035417663041015,0.3964582336958985,0.3406310597456538,split,0.44110035406354375,quality_level,6.074708442975759e-05,0.005050881466805253,324,1.0000000000000004,raw-within-metric
RoadFines,duration,nagelkerke,reference,0.6013181818150255,0.3986818181849745,0.3418784628472923,split,0.43599075519406766,quality_level,0.00020736806602163327,0.009227279634980028,324,1.0000000000000002,raw-within-metric
Sepsis,duration,ap,reference,0.5339782579581127,0.4660217420418873,0.4347078735473633,split,0.2574335397771401,rung,0.0026648094431154616,0.13667713462949088,216,1.0,raw-within-metric
Sepsis,duration,auc,reference,0.611865137900918,0.388134862099082,0.3738169181919234,split,0.24797217956737236,rung,0.001838634636616312,0.15808866101875851,216,1.0000000000000002,raw-within-metric
Sepsis,duration,brier_skill,reference,0.4402082515529797,0.5597917484470203,0.5277335861137442,split,0.1964308971491326,quality_level,0.004729205905942623,0.20302851754331586,216,1.0,raw-within-metric
Sepsis,duration,logloss_skill,reference,0.5310089219576443,0.46899107804235574,0.4204034650040453,split,0.2796716372193077,learner,0.01237081684888867,0.15054924437308184,216,0.9999999999999999,raw-within-metric
Sepsis,duration,nagelkerke,reference,0.3929416124277806,0.6070583875722194,0.5267527712064209,split,0.13799627927624988,split,0.04186647900186773,0.25828239723469276,216,1.0,raw-within-metric
UCI498,duration,ap,reference,0.8094699264420707,0.19053007355792928,0.16840747623465546,rung,0.7522180581506,rung,0.0005140232460333569,0.012278267654852027,216,0.9999999999999999,raw-within-metric
UCI498,duration,auc,reference,0.8927043454336896,0.1072956545663104,0.09986444604098921,rung,0.8641991044736852,rung,0.0006487977591379671,0.012467924261002353,216,1.0,raw-within-metric
UCI498,duration,brier_skill,reference,0.5849566591700448,0.4150433408299552,0.3779951822829362,split,0.24576236405430457,split,0.00014681848383999468,-0.002276134999274554,216,0.9999999999999999,raw-within-metric
UCI498,duration,logloss_skill,reference,0.5726294488754563,0.4273705511245437,0.3788740686297826,split,0.27864859773101086,split,0.00012656212426935055,-0.0026083671797441114,216,1.0000000000000002,raw-within-metric
UCI498,duration,nagelkerke,reference,0.5451054522736344,0.4548945477263656,0.416089826251397,split,0.3060262927761054,split,0.00028355718046436067,-0.003723235278244431,216,0.9999999999999999,raw-within-metric
UCI498,handover,ap,reference,0.780480984663381,0.219519015336619,0.20164310722803247,rung,0.7463274553298384,rung,0.0002089253327041061,0.00750162830391551,216,1.0,raw-within-metric
UCI498,handover,auc,reference,0.8450694507419466,0.15493054925805338,0.14009197879092816,rung,0.8018107410187781,rung,0.00038124886443450937,0.007873536542290708,216,0.9999999999999999,raw-within-metric
UCI498,handover,brier_skill,reference,0.6810416663000507,0.3189583336999493,0.24718391816901886,rung,0.33576421835082526,rung,0.00013426173278087167,-0.001828816506815904,216,0.9999999999999999,raw-within-metric
UCI498,handover,logloss_skill,reference,0.6505926499256611,0.3494073500743389,0.26359053812262684,rung,0.31401544644923646,rung,0.00010883901995461627,-0.0017705842904542847,216,0.9999999999999999,raw-within-metric
UCI498,handover,nagelkerke,reference,0.5703835762087254,0.4296164237912746,0.3619547078274537,rung,0.294042490644771,rung,0.00027109870706612223,-0.0007539096435827271,216,1.0000000000000002,raw-within-metric
BPIC13_closed,handover,ap,concentrated,0.580759022533595,0.419240977466405,0.34641308004015076,split,0.3410818641037678,split,0.0003718198095988078,-0.01813224871949489,216,1.0,raw-within-metric
BPIC13_closed,handover,auc,concentrated,0.6038053957538263,0.3961946042461737,0.2948471214917689,rung,0.22891428245237283,split,0.00016747930964319574,-0.008711675649036427,216,1.0,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,0.38885246555037056,0.6111475344496294,0.5575755077299475,learner,0.23932817814330903,split,0.0010978826647061594,-0.016500099322139916,216,0.9999999999999999,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,0.586720667549929,0.413279332450071,0.3820879112865956,learner,0.33949720892527246,learner,0.0025321917956692315,-0.022493339375756642,216,1.0000000000000002,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,0.38443113704507725,0.6155688629549227,0.5728496184449945,learner,0.19666205153331245,learner,0.029583458981091857,-0.05142419393925371,216,0.9999999999999999,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,0.8152735993257991,0.18472640067420087,0.14035141021129138,split,0.5534161676191313,rung,0.00036846592888855055,0.01918828506659806,216,1.0,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,0.845233472741976,0.15476652725802398,0.13901810801465742,rung,0.5924414611722972,rung,0.0005543349519526997,0.030898683019876028,216,0.9999999999999999,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,0.5200571347453908,0.47994286525460916,0.3615444265604296,rung,0.26831382974956514,split,0.0005021797417982172,0.012263460618454972,216,1.0,raw-within-metric
BPIC13_incidents,duration,logloss_skill,concentrated,0.43383568405180617,0.5661643159481938,0.4481941377613135,split,0.35989171804464165,split,0.0009559985807636225,0.004923533487776336,216,1.0,raw-within-metric
BPIC13_incidents,duration,nagelkerke,concentrated,0.18942219493511292,0.8105778050648871,0.793160460161263,split,0.16844767881170614,split,0.17430519149812232,-0.020936740560150095,216,1.0000000000000002,raw-within-metric
BPIC13_incidents,handover,ap,concentrated,0.9615399436926809,0.03846005630731908,0.025954507399592597,rung,0.8908630937513244,rung,0.0008162997948674998,0.02668467896454539,216,1.0,raw-within-metric
BPIC13_incidents,handover,auc,concentrated,0.9365204709210522,0.06347952907894783,0.036321431541639304,split,0.7426479379243247,rung,0.000765867747792636,0.039517326169863004,216,1.0,raw-within-metric
BPIC13_incidents,handover,brier_skill,concentrated,0.9074957147918994,0.09250428520810061,0.06791516419179444,rung,0.540321286747286,rung,0.0015695988132660476,0.08100944465523476,216,1.0,raw-within-metric
BPIC13_incidents,handover,logloss_skill,concentrated,0.5064706415409995,0.4935293584590005,0.46538635101365233,split,0.21522162798071637,rung,0.0027333871040246625,0.06230054647884807,216,1.0000000000000002,raw-within-metric
BPIC13_incidents,handover,nagelkerke,concentrated,0.2132954158460613,0.7867045841539387,0.7796536022456986,split,0.14971249191923053,split,0.07135359942079997,0.06438000738710448,216,0.9999999999999999,raw-within-metric
BPIC14,duration,ap,concentrated,0.9413532997657966,0.058646700234203375,0.04258056676744604,rung,0.5672803536282461,rung,0.001732822677964396,0.10644495814656955,960,1.0,raw-within-metric
BPIC14,duration,auc,concentrated,0.9426263665538355,0.05737363344616453,0.04485729008532724,rung,0.7209658346538134,rung,0.0008864468547944463,0.08780925748948944,960,1.0,raw-within-metric
BPIC14,duration,brier_skill,concentrated,0.9325586759772624,0.06744132402273761,0.05491597061636816,rung,0.4910072007831869,rung,0.0014457041486011027,0.08969378368753249,960,0.9999999999999999,raw-within-metric
BPIC14,duration,logloss_skill,concentrated,0.9348785271890945,0.06512147281090552,0.053171874184956225,rung,0.4756525144111224,rung,0.0009754319392509137,0.07283488833664446,960,1.0,raw-within-metric
BPIC14,duration,nagelkerke,concentrated,0.9351389470203906,0.06486105297960942,0.05377798096838232,rung,0.49089973575135465,rung,0.0024456808052000993,0.11651321700397985,960,1.0000000000000002,raw-within-metric
BPIC14,handover,ap,concentrated,0.9155955989549567,0.08440440104504332,0.0688349492370745,rung,0.4622037655053907,learner,8.441755224057638e-05,0.016341074671182648,960,1.0000000000000002,raw-within-metric
BPIC14,handover,auc,concentrated,0.9286290006894107,0.07137099931058932,0.05914114147007499,rung,0.4200073481800139,rung,0.005142515956716689,0.1400498145928056,960,1.0000000000000002,raw-within-metric
BPIC14,handover,brier_skill,concentrated,0.9315632141531645,0.06843678584683555,0.05080673778553291,learner,0.35826465746855435,learner,0.007885695312977564,0.19613649405836298,960,0.9999999999999998,raw-within-metric
BPIC14,handover,logloss_skill,concentrated,0.93368289209109,0.06631710790890999,0.04919368549817432,learner,0.36984910420998535,rung,0.008535135507428493,0.20014290173125182,960,1.0,raw-within-metric
BPIC14,handover,nagelkerke,concentrated,0.9336307486192651,0.0663692513807349,0.04940828719069712,learner,0.3832567020394122,rung,0.010676988631232152,0.2227318446255234,960,1.0,raw-within-metric
BPIC15_1,duration,ap,concentrated,0.5459531522937113,0.45404684770628867,0.3727033179994425,rung,0.24532763179264971,split,0.0008715926273980417,0.02733993011034997,216,0.9999999999999998,raw-within-metric
BPIC15_1,duration,auc,concentrated,0.6162151972430674,0.3837848027569326,0.33878863007462034,rung,0.5375455135492829,rung,0.001267569463073167,0.011339619047068724,216,1.0,raw-within-metric
BPIC15_1,duration,brier_skill,concentrated,0.655940203683222,0.34405979631677797,0.2672878205173447,learner,0.37722635642148067,rung,0.002312862527989354,-0.0257474542977727,216,0.9999999999999998,raw-within-metric
BPIC15_1,duration,logloss_skill,concentrated,0.6577639398514956,0.3422360601485044,0.27695122401290817,learner,0.23567947366858047,split,0.002540431037519945,-0.0366818398366992,216,1.0,raw-within-metric
BPIC15_1,duration,nagelkerke,concentrated,0.6522018186319769,0.3477981813680231,0.301398263767545,learner,0.2784628476391899,learner,0.012002364679793888,-0.0730130217469243,216,1.0000000000000002,raw-within-metric
BPIC15_1,handover,ap,concentrated,0.9116687491144967,0.08833125088550331,0.08124499671817176,rung,0.8917554362827922,rung,4.548757556149365e-05,0.0036457285855104192,216,1.0000000000000002,raw-within-metric
BPIC15_1,handover,auc,concentrated,0.8504578172959828,0.1495421827040172,0.13135780259308716,rung,0.821704284230871,rung,0.0005414786921341118,0.013816988289758261,216,0.9999999999999997,raw-within-metric
BPIC15_1,handover,brier_skill,concentrated,0.6404958674659813,0.3595041325340187,0.3309468510609637,learner,0.3549233594565658,learner,0.004521796055536449,0.051691959223279724,216,0.9999999999999999,raw-within-metric
BPIC15_1,handover,logloss_skill,concentrated,0.5488590890334721,0.45114091096652786,0.38227785492394645,learner,0.4817218111083407,learner,0.011469047461596901,0.06894519709121727,216,1.0000000000000002,raw-within-metric
BPIC15_1,handover,nagelkerke,concentrated,0.10405966209477924,0.8959403379052208,0.8463333116515981,rung,0.0843809219923843,learner,0.0968430371619589,0.07904220839665803,216,0.9999999999999999,raw-within-metric
BPIC15_3,duration,ap,concentrated,0.6631088763850026,0.3368911236149974,0.3085448728618728,learner,0.37875292004521866,learner,0.0033658771669628253,0.04463699311887985,216,1.0000000000000002,raw-within-metric
BPIC15_3,duration,auc,concentrated,0.6652897306661386,0.3347102693338614,0.3048512233067001,learner,0.40400761065260526,learner,0.0032487558760654197,0.06423987999616285,216,1.0,raw-within-metric
BPIC15_3,duration,brier_skill,concentrated,0.48050414600647184,0.5194958539935282,0.5003914516002821,learner,0.29706873348026147,learner,0.014528748885703144,0.13550786220067584,216,0.9999999999999999,raw-within-metric
BPIC15_3,duration,logloss_skill,concentrated,0.36311167297176056,0.6368883270282395,0.6095718657326388,learner,0.17316747052454026,split,0.013066904132869128,0.10125754695055002,216,1.0,raw-within-metric
BPIC15_3,duration,nagelkerke,concentrated,0.5400147881599677,0.45998521184003227,0.444137496880723,learner,0.42054715889746885,learner,0.1817323680047716,0.27112880613158247,216,0.9999999999999999,raw-within-metric
BPIC15_3,handover,ap,concentrated,0.6508722180813618,0.34912778191863825,0.32294489348346955,split,0.44875210710896585,split,5.333926472780146e-05,0.002302828958674128,216,0.9999999999999999,raw-within-metric
BPIC15_3,handover,auc,concentrated,0.5469161296302743,0.45308387036972575,0.4039191893994162,learner,0.3232396168172258,rung,0.0011527104556902723,0.007133891297522353,216,0.9999999999999998,raw-within-metric
BPIC15_3,handover,brier_skill,concentrated,0.3618173264615423,0.6381826735384577,0.5709244789250021,learner,0.20176428519056466,rung,0.011049463946558783,-0.021487099473776524,216,1.0000000000000002,raw-within-metric
BPIC15_3,handover,logloss_skill,concentrated,0.26989978305377677,0.7301002169462232,0.6926452245618219,learner,0.17207723205020087,rung,0.039369883120654044,0.010243276954898071,216,1.0000000000000002,raw-within-metric
BPIC15_3,handover,nagelkerke,concentrated,0.242743701943482,0.7572562980565181,0.7287269997202726,learner,0.12979914661496206,rung,0.20578943602738536,0.023867804478009878,216,0.9999999999999999,raw-within-metric
BPIC15_4,duration,ap,concentrated,0.42617897788454523,0.5738210221154547,0.5047537558656144,learner,0.3613895938974859,split,0.00036648451025152434,0.00953328495513714,216,1.0,raw-within-metric
BPIC15_4,duration,auc,concentrated,0.7027920424008585,0.29720795759914154,0.2809961470928549,learner,0.5610330001039626,learner,0.0011683549189135077,0.011535435583807358,216,0.9999999999999998,raw-within-metric
BPIC15_4,duration,brier_skill,concentrated,0.6677519306750829,0.33224806932491713,0.3268956696144639,learner,0.6544996715274918,learner,0.01315372037939946,-0.004750154814985287,216,1.0,raw-within-metric
BPIC15_4,duration,logloss_skill,concentrated,0.6831408964241308,0.3168591035758692,0.3103502217317232,learner,0.6640830441823649,learner,0.013307884793522835,-0.009280434438413053,216,1.0,raw-within-metric
BPIC15_4,duration,nagelkerke,concentrated,0.7079644491071928,0.2920355508928072,0.2864366259284704,learner,0.688163825940162,learner,0.20081877166444667,-0.06858564880318097,216,0.9999999999999997,raw-within-metric
BPIC15_4,handover,ap,concentrated,0.6097896065197397,0.3902103934802603,0.29476767782188523,learner,0.3975809984164674,split,2.039564035537918e-05,-0.0008574957971392627,216,1.0,raw-within-metric
BPIC15_4,handover,auc,concentrated,0.5581506775277524,0.4418493224722476,0.3407026161472275,learner,0.1838622402135701,split,0.0003492987602027126,-0.008195860857291334,216,1.0000000000000002,raw-within-metric
BPIC15_4,handover,brier_skill,concentrated,0.2829968820626085,0.7170031179373915,0.6387838655580286,learner,0.20971224230509436,split,0.0019402491091661442,-0.007587501143459723,216,1.0,raw-within-metric
BPIC15_4,handover,logloss_skill,concentrated,0.4088899351016775,0.5911100648983225,0.5404785088336386,learner,0.2824740854521004,learner,0.005643315700365261,-0.043857945642279524,216,0.9999999999999999,raw-within-metric
BPIC15_4,handover,nagelkerke,concentrated,0.07952672138969231,0.9204732786103077,0.844903607451304,split,0.03057726913427669,split,0.23659401655696155,-0.08148138805865496,216,1.0,raw-within-metric
BPIC15_5,duration,ap,concentrated,0.47668781535385996,0.52331218464614,0.4020501283669381,learner,0.34058911996808566,rung,0.0016933023577809414,0.03499201290285564,216,0.9999999999999998,raw-within-metric
BPIC15_5,duration,auc,concentrated,0.20475226316168788,0.7952477368383122,0.7487538148856205,rung,0.17193489411840493,rung,0.0010309975873747676,0.04050016331926533,216,1.0,raw-within-metric
BPIC15_5,duration,brier_skill,concentrated,0.5524926766188466,0.4475073233811534,0.3344445082680855,rung,0.314115023077645,rung,0.004751328183221718,-0.0022543989914752018,216,1.0000000000000002,raw-within-metric
BPIC15_5,duration,logloss_skill,concentrated,0.6998715178318115,0.30012848216818855,0.21090309303370836,split,0.31052714351883987,learner,0.005652356706877034,-0.021835637264147483,216,0.9999999999999998,raw-within-metric
BPIC15_5,duration,nagelkerke,concentrated,0.6910074634650607,0.3089925365349393,0.21331913108267492,split,0.4114505214891669,learner,0.07411490201913597,-0.0764031994072867,216,0.9999999999999999,raw-within-metric
BPIC17,duration,ap,concentrated,0.8188352333841519,0.18116476661584813,0.11708149912866511,learner,0.39927682016599536,rung,3.4478941826622724e-05,0.013491905272748891,216,1.0,raw-within-metric
BPIC17,duration,auc,concentrated,0.8271980796010635,0.1728019203989365,0.1194708370738905,rung,0.6367941311735607,rung,6.259579015113158e-05,0.005628037294207468,216,1.0,raw-within-metric
BPIC17,duration,brier_skill,concentrated,0.725233631146433,0.274766368853567,0.22967439612313822,learner,0.4079775132188439,learner,8.552214580803864e-06,-0.0006435152555281343,216,1.0,raw-within-metric
BPIC17,duration,logloss_skill,concentrated,0.7466283909136656,0.2533716090863344,0.2126104639909583,learner,0.438956651214789,learner,5.352523727199962e-06,-0.0006925975603278116,216,1.0,raw-within-metric
BPIC17,duration,nagelkerke,concentrated,0.7460069843527978,0.2539930156472022,0.21304431772276988,learner,0.43791789329905606,learner,1.760440379975486e-05,-0.0012492226629931195,216,0.9999999999999994,raw-within-metric
BPIC19,duration,ap,concentrated,0.6571139907438157,0.3428860092561843,0.3164285427996968,split,0.350390971712531,split,0.0013838867744060768,0.01919618189663696,324,0.9999999999999999,raw-within-metric
BPIC19,duration,auc,concentrated,0.5979621963209882,0.40203780367901176,0.36302808206913284,rung,0.32828649702747215,rung,0.0020191594394054994,0.03202126438223697,324,0.9999999999999998,raw-within-metric
BPIC19,duration,brier_skill,concentrated,0.6725450315059341,0.32745496849406586,0.24322483869952233,rung,0.4786071441864089,split,0.011648666039014877,-0.07421412856047127,324,1.0000000000000002,raw-within-metric
BPIC19,duration,logloss_skill,concentrated,0.7713574761337044,0.22864252386629558,0.17074270605732164,learner,0.6585218913331772,split,0.02089650642564049,-0.21046248105151252,324,1.0000000000000002,raw-within-metric
BPIC19,duration,nagelkerke,concentrated,0.6854377634035305,0.31456223659646954,0.287400877536413,learner,0.4961757093541522,split,0.2515991274057444,-0.7522768925206945,324,0.9999999999999998,raw-within-metric
Helpdesk,duration,ap,concentrated,0.5784168059717032,0.4215831940282968,0.3576469181534153,learner,0.20120950553007022,learner,0.0001263692321249857,-0.00019722106753848698,216,0.9999999999999997,raw-within-metric
Helpdesk,duration,auc,concentrated,0.7513973732148839,0.24860262678511613,0.21580710821721538,learner,0.578897723921835,split,0.00014276074099734277,-0.016882774353673684,216,1.0,raw-within-metric
Helpdesk,duration,brier_skill,concentrated,0.7663496818456615,0.23365031815433845,0.21741667617132232,learner,0.5418113733680896,learner,0.0006612208487980159,-0.0396965314150373,216,0.9999999999999997,raw-within-metric
Helpdesk,duration,logloss_skill,concentrated,0.8737149170116487,0.12628508298835128,0.12014705186606733,learner,0.7465323100813132,learner,0.0012720750720261683,-0.043028407213861516,216,0.9999999999999996,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,0.876604396094695,0.12339560390530502,0.11757250759841376,learner,0.7597297043887037,learner,0.00536576828095376,-0.08146699081619238,216,1.0000000000000002,raw-within-metric
RoadFines,duration,ap,concentrated,0.7991835463214423,0.20081645367855772,0.14480795099359745,rung,0.3665972197203284,quality_level,0.00013870899221466636,0.03168056463165135,324,1.0,raw-within-metric
RoadFines,duration,auc,concentrated,0.8176855660101638,0.18231443398983616,0.12435643849963285,split,0.3558614873948714,rung,0.00013117703300836032,0.029475470599747238,324,0.9999999999999998,raw-within-metric
RoadFines,duration,brier_skill,concentrated,0.743593228965734,0.256406771034266,0.16901661694725545,split,0.5415442813192867,quality_level,4.812011143431314e-05,0.00987313026059383,324,1.0000000000000002,raw-within-metric
RoadFines,duration,logloss_skill,concentrated,0.7462089886900342,0.25379101130996584,0.17836081765308903,split,0.6036854011797288,quality_level,2.6613925365272206e-05,0.007392580691377933,324,0.9999999999999999,raw-within-metric
RoadFines,duration,nagelkerke,concentrated,0.7455520791154245,0.25444792088457546,0.17870082762050518,split,0.5967533885754865,quality_level,9.028821455216781e-05,0.01349255417407881,324,0.9999999999999999,raw-within-metric
Sepsis,duration,ap,concentrated,0.7665173959590394,0.23348260404096055,0.20887041662697498,split,0.46002218717236815,rung,0.0012111935670988997,0.14174177093876672,216,1.0000000000000002,raw-within-metric
Sepsis,duration,auc,concentrated,0.837310335135435,0.16268966486456504,0.14866696731795512,split,0.46243000278801843,rung,0.0006907913314539218,0.15578428397899216,216,0.9999999999999998,raw-within-metric
Sepsis,duration,brier_skill,concentrated,0.7278742163628029,0.2721257836371971,0.2395142527184539,split,0.25861202765165175,quality_level,0.0015812953925766259,0.20853665667813448,216,1.0,raw-within-metric
Sepsis,duration,logloss_skill,concentrated,0.7943017036731973,0.2056982963268027,0.18411238093826732,learner,0.6489546547508283,learner,0.006800525526661695,0.17649040204018615,216,1.0,raw-within-metric
Sepsis,duration,nagelkerke,concentrated,0.6802652985965871,0.31973470140341287,0.29028818249049704,learner,0.5126250354882734,learner,0.01809414357686868,0.2819875381041598,216,1.0,raw-within-metric
UCI498,duration,ap,concentrated,0.9156836205580874,0.08431637944191261,0.07451458019158153,rung,0.8850878245423333,rung,0.0003260029700663919,0.0013451863570476915,216,1.0,raw-within-metric
UCI498,duration,auc,concentrated,0.9548662200802598,0.04513377991974021,0.04258295948973323,rung,0.9377825321091371,rung,0.00037566577334514125,0.001473207874179736,216,1.0,raw-within-metric
UCI498,duration,brier_skill,concentrated,0.7427189825724878,0.2572810174275122,0.19482641782115542,split,0.36947157781190926,rung,5.608208862797346e-05,-0.006023708903228193,216,1.0000000000000002,raw-within-metric
UCI498,duration,logloss_skill,concentrated,0.7266685640995227,0.27333143590047726,0.19521712413138478,split,0.33968039517568965,rung,5.186143321713226e-05,-0.007229677502950138,216,1.0,raw-within-metric
UCI498,duration,nagelkerke,concentrated,0.6986522710865757,0.3013477289134243,0.2324534915522883,split,0.2916145174291307,rung,0.00010418930287073546,-0.009700862387683721,216,0.9999999999999999,raw-within-metric
UCI498,handover,ap,concentrated,0.8930396612852005,0.10696033871479949,0.1032043918682638,rung,0.8790714280797816,rung,0.00011226397120798866,0.002487779608275718,216,1.0000000000000002,raw-within-metric
