cohort_end,n,gain_intake,gain_queue,shrink_pct
2014-03-31,45238,0.18430594338830864,0.10455875019628758,43.26892108085961
2014-03-24,43817,0.1812867437190654,0.0998013105542167,44.948368255278616
2014-03-17,42303,0.17626559352143145,0.10135324056397055,42.499702557296075
2014-03-10,40676,0.18563689020386132,0.1026255046933735,44.717073971303336
2014-03-01,39123,0.18920109368510518,0.10448501698332202,44.77568023088675
