family,regime,K_nom,B,candidate,n,coverage,K,coverage_se,coverage_pointwise,coverage_percell_basic,mean_width,q_median,q_oracle,shortfall_factor,mean_false_cells,mean_resolved_cells,truth_scale,kurt_med,kurt_p90,share_q_emp_at_ceiling
decision-curve,nonzero,2966,150,q_emp_hi,2000,0.9155,2966.0,0.006219314672855845,0.9998406945380984,0.9387016183412001,16.024376113067273,8.05028357951605,9.327557870269773,1.160886024972474,0.0585,4.4935,1.6373731530741684,1.1900480929128328,10.540591404139183,0.0
decision-curve,nonzero,2966,150,q_rad,2000,0.819,2966.0,0.008609268261588787,0.9941360418071477,0.9387016183412001,8.094284193633358,4.068099357378708,9.327557870269773,2.29090928360783,3.138,242.1925,1.6373731530741684,1.1900480929128328,10.540591404139183,0.0
whole-surface,degenerate,120,33,q_mult,2000,0.795,120.0,0.009027042705116665,0.9894291666666667,0.9005541666666665,6.609802474342424,3.3891863672348954,7.075402220384413,2.09318355576439,1.2685,1.2685,0.0,0.025265112997275407,5.268763503012127,0.0
whole-surface,degenerate,120,33,q_mult_hi,2000,0.7995,120.0,0.008952646256833787,0.9895375000000001,0.9005541666666665,6.646664037101072,3.4079811863478797,7.075402220384413,2.0822201716108246,1.2555,1.2555,0.0,0.025265112997275407,5.268763503012127,0.0
whole-surface,degenerate,120,33,q_emp,2000,0.795,120.0,0.009027042705116665,0.9897708333333333,0.9005541666666665,7.1676385361012525,3.5365429526138454,7.075402220384413,1.7092756612598634,1.2275,1.2275,0.0,0.025265112997275407,5.268763503012127,0.0
whole-surface,degenerate,120,33,q_emp_hi,2000,0.905,120.0,0.006556485338960196,0.9943125,0.9005541666666665,9.020617031687467,4.820306188970419,7.075402220384413,1.4629935690854554,0.6825,0.6825,0.0,0.025265112997275407,5.268763503012127,0.0
whole-surface,degenerate,120,33,q_rad,2000,0.703,120.0,0.010217411609600545,0.9873666666666668,0.9005541666666665,6.172144307276315,3.1633586798984163,7.075402220384413,2.249134566236293,1.516,1.516,0.0,0.025265112997275407,5.268763503012127,0.0
whole-surface,degenerate,180,80,q_mult,2000,0.892,180.0,0.006940316995642202,0.993638888888889,0.9277944444444445,7.005653747137016,3.5473165346725164,4.345072509799997,1.2276072697832956,1.145,1.145,0.0,0.42429026114061774,8.93655810029318,0.0
whole-surface,degenerate,180,80,q_mult_hi,2000,0.8955,180.0,0.006840312492861713,0.9937277777777779,0.9277944444444445,7.041418670267598,3.565273495570051,4.345072509799997,1.2200597251458036,1.129,1.129,0.0,0.42429026114061774,8.93655810029318,0.0
whole-surface,degenerate,180,80,q_emp,2000,0.914,180.0,0.006269130721240385,0.9950861111111112,0.9277944444444445,8.542167502742265,3.7697832943794296,4.345072509799997,1.1559451405337968,0.8845,0.8845,0.0,0.42429026114061774,8.93655810029318,0.0
