rung,learner,threshold,dnb,se,n_family,n_draws,pt_lo,pt_hi,sim_lo,sim_hi,centre,q_nominal,factor,q_widened,wid_lo,wid_hi,factor_all_cells,all_lo,all_hi,q_emp_adm,emp_lo,emp_hi,q_emp_all,empall_lo,empall_hi,emp_beneficial,emp_harmful,is_reference,wid_beneficial,wid_harmful,construction
B_half,hgb,0.3,0.0032695097778776,0.0008772050138889,248,200,0.0019494452050593,0.0052217647179025,0.0002568005996966,0.0065274321893992,0.0033921163945479,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0027579235749127353,0.009542156364008535,1.6475794032060211,-0.0017735653315955084,0.00855779812069131,6.643915380040814,-0.0024359594886774775,0.009220192277773279,6.995884198633907,-0.002744708301079892,0.009528941090175692,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.325,0.0043230184840826,0.0009265175846799,248,200,0.0031151162605887,0.0065890271619063,0.0013266692549149,0.0079498079088454,0.00463823858188015,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0018575293263858117,0.011134006490146113,1.6475794032060211,-0.0008178348335160564,0.010094311997276357,6.643915380040814,-0.0015174658488529037,0.010793943012613204,6.995884198633907,-0.0018435711485384147,0.011120048312298715,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.35,0.0052154968475951,0.0009656808608415,248,200,0.0038608705698531,0.0075162571658062,0.0020610349723194,0.0089641292498116,0.0055125821110655,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0012577575448710354,0.012282921767002035,1.6475794032060211,-0.00017411586392711113,0.011199280086058111,6.643915380040814,-0.0009033198124903949,0.011928484034621396,6.995884198633907,-0.0012432093642187388,0.012268373586349739,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.375,0.0061793734801888,0.0010581014196492,248,200,0.0045891145758833,0.0084429981404662,0.0026621217127581,0.0102258771429135,0.0064439994278358,3.574210982848223,1.9615376478376223,7.0109494041715,-0.000974296089806777,0.013862294945478377,1.6475794032060211,0.000213055599030316,0.012674943256641286,6.643915380040814,-0.0005859368678145386,0.013473935723486138,6.995884198633907,-0.0009583555744401423,0.013846354430111743,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.4,0.0071520526391073,0.0011280773829631,248,200,0.0052204024221616,0.0096552710627948,0.0032631071201998,0.0113270802635788,0.0072950936918893,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0006137997640551906,0.01520398714783379,1.6475794032060211,0.0006520756623705987,0.013938111721408002,6.643915380040814,-0.0001997569826554307,0.014789944366434032,6.995884198633907,-0.0005968050464185415,0.015186992430197142,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.425,0.0082870522970527,0.0012451412435418,248,200,0.0060381204405663,0.0107587861411876,0.0038972917572153,0.0127980867729444,0.008347689265079849,3.574210982848223,1.9615376478376223,7.0109494041715,-0.00038193299443889384,0.01707731152459859,1.6475794032060211,0.0010153059950430638,0.015680072535116635,6.643915380040814,7.507620678933943e-05,0.016620302323370358,6.995884198633907,-0.0003631746856816026,0.0170585532158413,True,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.45,0.009525233742084,0.0013486682248044,248,200,0.0069044940898038,0.0122651200894658,0.0046625468315385,0.0143033963941672,0.00948297161285285,3.574210982848223,1.9615376478376223,7.0109494041715,2.7526925735406674e-05,0.01893841629997029,1.6475794032060211,0.0015409390284555156,0.017425004197250182,6.643915380040814,0.0005225340515025538,0.018443409174203146,6.995884198633907,4.784488974410653e-05,0.018918098335961593,True,False,False,True,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.475,0.0108813372294991,0.0014780557944772,248,200,0.0079105107927879,0.0135799599485052,0.0054588186621859,0.0160245851699517,0.0107417019160688,3.574210982848223,1.9615376478376223,7.0109494041715,0.0003791275244466423,0.021104276307690958,1.6475794032060211,0.002037732277429387,0.019445671554708215,6.643915380040814,0.0009216242905832877,0.02056177954155431,6.995884198633907,0.0004013947387864706,0.02108200909335113,True,False,False,True,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.5,0.0118724073809182,0.0016132452030651,248,200,0.0078672579030178,0.0143076813045342,0.0055341644469667,0.0170663218926123,0.0113002431697895,3.574210982848223,1.9615376478376223,7.0109494041715,-1.013732542229362e-05,0.022610623665001293,1.6475794032060211,0.0018001706288026803,0.02080031571077632,6.643915380040814,0.0005819785533682162,0.022018507786210784,6.995884198633907,1.4166545144418674e-05,0.02258631979443458,True,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.525,0.0145450165250057,0.0017781065069197,248,200,0.0111324522506376,0.0178905773588597,0.0083421403676588,0.021052795979072,0.0146974681733654,3.574210982848223,1.9615376478376223,7.0109494041715,0.0022312534181232625,0.02716368292860754,1.6475794032060211,0.004226560980061212,0.02516837536666959,6.643915380040814,0.0028838790046909583,0.026511057342039842,6.995884198633907,0.002258040958117739,0.02713689538861306,True,False,False,True,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.55,0.0155676345777905,0.0025558140989027,248,200,0.0108983375450977,0.0184296476422067,0.0055942362515675,0.0238642738964003,0.014729255073983899,3.574210982848223,1.9615376478376223,7.0109494041715,-0.003189428259891103,0.0326479384078589,1.6475794032060211,-0.0003214137857286258,0.029779923933696426,6.643915380040814,-0.0022513575262409005,0.0317098676742087,6.995884198633907,-0.0031509243951752565,0.03260943454314305,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.575,0.0181956633318467,0.0087043270963963,248,200,0.0130442922412847,0.0430532533425324,-0.0131363103882515,0.0490858926242352,0.01797479111799185,3.574210982848223,1.9615376478376223,7.0109494041715,-0.04305080575220163,0.07900038798818533,1.6475794032060211,-0.033283218934746006,0.0692328011707297,6.643915380040814,-0.03985602155066153,0.07580560378664522,6.995884198633907,-0.042919673275427984,0.07886925551141169,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,hgb,0.6,0.0042912315834643,0.0095995864386127,248,200,-0.0176307037619798,0.0148449792590469,-0.0284641442472205,0.0401577503121607,0.005846803032470099,3.574210982848223,1.9615376478376223,7.0109494041715,-0.061455411789614424,0.07314901785455462,1.6475794032060211,-0.05068320701003542,0.06237681307497562,6.643915380040814,-0.05793203694906004,0.06962564301400023,6.995884198633907,-0.06131079204684083,0.07300439811178103,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
