experiment,world,K,n_train,block_mult,estimand,interval,n,coverage,coverage_se,bias,bias_se,mean_width,width_se,rmse,truth
block,sparse,200,4000,1.0,V_oracle,nested_bc,250,0.452,0.031476721557366805,-0.013739497994404175,0.0005530494162216527,0.02396595975331349,0.00040649286933181123,0.01627678886258684,0.0914889180216059
block,sparse,200,4000,2.0,V_limit,naive_pct,250,0.684,0.02940367323992021,-0.011198812569438102,0.0005160322852370574,0.030123832869906775,0.00025343280778539483,0.013846279048818235,0.0909080229746062
block,sparse,200,4000,2.0,V_limit,naive_basic,250,0.652,0.030126134833396732,-0.011198812569438102,0.0005160322852370574,0.030123832869906775,0.0002534328077853948,0.013846279048818235,0.0909080229746062
block,sparse,200,4000,2.0,V_limit,naive_bc,250,0.696,0.02909185453009141,-0.011198812569438102,0.0005160322852370574,0.029794088966777633,0.00027388138399365514,0.013846279048818235,0.0909080229746062
block,sparse,200,4000,2.0,V_limit,nested_pct,250,0.408,0.031082857011542554,-0.011198812569438102,0.0005160322852370574,0.032394679860728276,0.00026932925637719845,0.013846279048818235,0.0909080229746062
block,sparse,200,4000,2.0,V_limit,nested_basic,250,0.872,0.02112969474460055,-0.011198812569438102,0.0005160322852370574,0.03239467986072828,0.00026932925637719845,0.013846279048818235,0.0909080229746062
block,sparse,200,4000,2.0,V_limit,nested_bc,250,0.552,0.03145129568078237,-0.011198812569438102,0.0005160322852370574,0.023249465125643205,0.00043060217087389694,0.013846279048818235,0.0909080229746062
block,sparse,200,4000,2.0,V_oracle,naive_pct,250,0.66,0.029959973297718406,-0.011779707616437797,0.0005160322852370574,0.030123832869906775,0.00025343280778539483,0.014320179889271664,0.0914889180216059
block,sparse,200,4000,2.0,V_oracle,naive_basic,250,0.64,0.030357865537616442,-0.011779707616437797,0.0005160322852370574,0.030123832869906775,0.0002534328077853948,0.014320179889271664,0.0914889180216059
block,sparse,200,4000,2.0,V_oracle,naive_bc,250,0.652,0.030126134833396732,-0.011779707616437797,0.0005160322852370574,0.029794088966777633,0.00027388138399365514,0.014320179889271664,0.0914889180216059
block,sparse,200,4000,2.0,V_oracle,nested_pct,250,0.364,0.030430511004582227,-0.011779707616437797,0.0005160322852370574,0.032394679860728276,0.00026932925637719845,0.014320179889271664,0.0914889180216059
block,sparse,200,4000,2.0,V_oracle,nested_basic,250,0.872,0.02112969474460055,-0.011779707616437797,0.0005160322852370574,0.03239467986072828,0.00026932925637719845,0.014320179889271664,0.0914889180216059
block,sparse,200,4000,2.0,V_oracle,nested_bc,250,0.528,0.031573153152639026,-0.011779707616437797,0.0005160322852370574,0.023249465125643205,0.00043060217087389694,0.014320179889271664,0.0914889180216059
core,drift,20,4000,1.0,V_limit,naive_pct,1000,0.919,0.008627803892068941,-0.00012012816463325515,0.00028584645441400705,0.0318763232510527,0.0001094925861774186,0.009035536402532839,-0.0004379887630118
core,drift,20,4000,1.0,V_limit,naive_basic,1000,0.917,0.008724161850859943,-0.00012012816463325515,0.00028584645441400705,0.0318763232510527,0.00010949258617741859,0.009035536402532839,-0.0004379887630118
core,drift,20,4000,1.0,V_limit,naive_bc,1000,0.914,0.008865889690267975,-0.00012012816463325515,0.00028584645441400705,0.031771612321159964,0.0001149549080081052,0.009035536402532839,-0.0004379887630118
core,drift,20,4000,1.0,V_limit,nested_pct,1000,0.966,0.005730968504537434,-0.00012012816463325515,0.00028584645441400705,0.037044906810451396,0.0001348752806678059,0.009035536402532839,-0.0004379887630118
core,drift,20,4000,1.0,V_limit,nested_basic,1000,0.919,0.008627803892068941,-0.00012012816463325515,0.00028584645441400705,0.037044906810451396,0.0001348752806678059,0.009035536402532839,-0.0004379887630118
core,drift,20,4000,1.0,V_limit,nested_bc,1000,0.92,0.008579044235810886,-0.00012012816463325515,0.00028584645441400705,0.03536164226296936,0.0001619786728942387,0.009035536402532839,-0.0004379887630118
core,drift,20,4000,1.0,V_oracle,naive_pct,1000,0.498,0.01581126180922952,-0.016141402658975956,0.00028584645441400705,0.0318763232510527,0.0001094925861774186,0.018497874664532517,0.0155832857313309
core,drift,20,4000,1.0,V_oracle,naive_basic,1000,0.495,0.01581059771166163,-0.016141402658975956,0.00028584645441400705,0.0318763232510527,0.00010949258617741859,0.018497874664532517,0.0155832857313309
core,drift,20,4000,1.0,V_oracle,naive_bc,1000,0.498,0.01581126180922952,-0.016141402658975956,0.00028584645441400705,0.031771612321159964,0.0001149549080081052,0.018497874664532517,0.0155832857313309
core,drift,20,4000,1.0,V_oracle,nested_pct,1000,0.509,0.015808826648426505,-0.016141402658975956,0.00028584645441400705,0.037044906810451396,0.0001348752806678059,0.018497874664532517,0.0155832857313309
core,drift,20,4000,1.0,V_oracle,nested_basic,1000,0.658,0.01500119995200384,-0.016141402658975956,0.00028584645441400705,0.037044906810451396,0.0001348752806678059,0.018497874664532517,0.0155832857313309
core,drift,20,4000,1.0,V_oracle,nested_bc,1000,0.583,0.015592017188292218,-0.016141402658975956,0.00028584645441400705,0.03536164226296936,0.0001619786728942387,0.018497874664532517,0.0155832857313309
core,imbalanced,20,4000,1.0,V_limit,naive_pct,1000,0.906,0.009228434320078352,-0.009699840447128686,0.000880195102392131,0.10163232612615554,0.0004562702521679734,0.029462782956750238,0.1148784047512666
core,imbalanced,20,4000,1.0,V_limit,naive_basic,1000,0.906,0.009228434320078352,-0.009699840447128686,0.000880195102392131,0.10163232612615555,0.0004562702521679734,0.029462782956750238,0.1148784047512666
core,imbalanced,20,4000,1.0,V_limit,naive_bc,1000,0.9,0.009486832980505136,-0.009699840447128686,0.000880195102392131,0.10119870160495506,0.00046618821832289343,0.029462782956750238,0.1148784047512666
core,imbalanced,20,4000,1.0,V_limit,nested_pct,1000,0.933,0.007906389820898028,-0.009699840447128686,0.000880195102392131,0.1159835345901623,0.0005014057405671555,0.029462782956750238,0.1148784047512666
core,imbalanced,20,4000,1.0,V_limit,nested_basic,1000,0.933,0.007906389820898028,-0.009699840447128686,0.000880195102392131,0.11598353459016231,0.0005014057405671555,0.029462782956750238,0.1148784047512666
core,imbalanced,20,4000,1.0,V_limit,nested_bc,1000,0.923,0.008430361795320529,-0.009699840447128686,0.000880195102392131,0.11276664079479609,0.0005670063233797776,0.029462782956750238,0.1148784047512666
core,imbalanced,20,4000,1.0,V_oracle,naive_pct,1000,0.903,0.009359006357514668,-0.010301256085987798,0.000880195102392131,0.10163232612615554,0.0004562702521679734,0.02966621903455038,0.1154798203901257
core,imbalanced,20,4000,1.0,V_oracle,naive_basic,1000,0.906,0.009228434320078352,-0.010301256085987798,0.000880195102392131,0.10163232612615555,0.0004562702521679734,0.02966621903455038,0.1154798203901257
core,imbalanced,20,4000,1.0,V_oracle,naive_bc,1000,0.896,0.009653186002558947,-0.010301256085987798,0.000880195102392131,0.10119870160495506,0.00046618821832289343,0.02966621903455038,0.1154798203901257
core,imbalanced,20,4000,1.0,V_oracle,nested_pct,1000,0.928,0.00817410545564467,-0.010301256085987798,0.000880195102392131,0.1159835345901623,0.0005014057405671555,0.02966621903455038,0.1154798203901257
core,imbalanced,20,4000,1.0,V_oracle,nested_basic,1000,0.931,0.008014923580421711,-0.010301256085987798,0.000880195102392131,0.11598353459016231,0.0005014057405671555,0.02966621903455038,0.1154798203901257
core,imbalanced,20,4000,1.0,V_oracle,nested_bc,1000,0.921,0.008529888627643386,-0.010301256085987798,0.000880195102392131,0.11276664079479609,0.0005670063233797776,0.02966621903455038,0.1154798203901257
core,linear,20,4000,1.0,V_limit,naive_pct,1000,0.925,0.00832916562447884,-0.0016396680360997713,0.0004892796125133728,0.056532091933437195,0.0001691609125518118,0.015551323286158714,0.1918964532272969
core,linear,20,4000,1.0,V_limit,naive_basic,1000,0.931,0.008014923580421711,-0.0016396680360997713,0.0004892796125133728,0.05653209193343719,0.0001691609125518118,0.015551323286158714,0.1918964532272969
core,linear,20,4000,1.0,V_limit,naive_bc,1000,0.915,0.008819013550278736,-0.0016396680360997713,0.0004892796125133728,0.0562347155741847,0.00017296773115609734,0.015551323286158714,0.1918964532272969
core,linear,20,4000,1.0,V_limit,nested_pct,1000,0.939,0.007568289106528638,-0.0016396680360997713,0.0004892796125133728,0.059964365127079235,0.00020957771571011554,0.015551323286158714,0.1918964532272969
core,linear,20,4000,1.0,V_limit,nested_basic,1000,0.931,0.008014923580421711,-0.0016396680360997713,0.0004892796125133728,0.059964365127079235,0.00020957771571011554,0.015551323286158714,0.1918964532272969
core,linear,20,4000,1.0,V_limit,nested_bc,1000,0.921,0.008529888627643386,-0.0016396680360997713,0.0004892796125133728,0.05915129098147074,0.00021016273633466684,0.015551323286158714,0.1918964532272969
core,linear,20,4000,1.0,V_limit,nested_mofn,1000,0.768,0.013348258313353095,-0.0016396680360997713,0.0004892796125133728,0.04962292083685754,0.0002644097176553015,0.015551323286158714,0.1918964532272969
core,linear,20,4000,1.0,V_oracle,naive_pct,1000,0.925,0.00832916562447884,-0.0017105581661326626,0.0004892796125133728,0.056532091933437195,0.0001691609125518118,0.01555895735329775,0.1919673433573298
core,linear,20,4000,1.0,V_oracle,naive_basic,1000,0.931,0.008014923580421711,-0.0017105581661326626,0.0004892796125133728,0.05653209193343719,0.0001691609125518118,0.01555895735329775,0.1919673433573298
core,linear,20,4000,1.0,V_oracle,naive_bc,1000,0.915,0.008819013550278736,-0.0017105581661326626,0.0004892796125133728,0.0562347155741847,0.00017296773115609734,0.01555895735329775,0.1919673433573298
core,linear,20,4000,1.0,V_oracle,nested_pct,1000,0.938,0.00762600813007697,-0.0017105581661326626,0.0004892796125133728,0.059964365127079235,0.00020957771571011554,0.01555895735329775,0.1919673433573298
core,linear,20,4000,1.0,V_oracle,nested_basic,1000,0.931,0.008014923580421711,-0.0017105581661326626,0.0004892796125133728,0.059964365127079235,0.00020957771571011554,0.01555895735329775,0.1919673433573298
core,linear,20,4000,1.0,V_oracle,nested_bc,1000,0.921,0.008529888627643386,-0.0017105581661326626,0.0004892796125133728,0.05915129098147074,0.00021016273633466684,0.01555895735329775,0.1919673433573298
core,linear,20,4000,1.0,V_oracle,nested_mofn,1000,0.771,0.013287550564344055,-0.0017105581661326626,0.0004892796125133728,0.04962292083685754,0.0002644097176553015,0.01555895735329775,0.1919673433573298
core,noisy,20,4000,1.0,V_limit,naive_pct,1000,0.926,0.008277922444671728,-0.002003407075785472,0.00028779317300663636,0.03482820611668359,0.00010769601708956,0.009314275357219464,0.0804681588578006
core,noisy,20,4000,1.0,V_limit,naive_basic,1000,0.924,0.008379976133617564,-0.002003407075785472,0.00028779317300663636,0.03482820611668359,0.00010769601708956,0.009314275357219464,0.0804681588578006
